"","V1","V2"
"1","WAIC","13533.4264786507"
"2","ML","13488.3984196761"
"3","AIC","13543.0798061825"
"4","BIC","13613.2923903148"
"5","RhatMax","1.06790503950521"
"6","RhatMean","1.03148776241749"
"7","SE Mean","0.177823008387601"
"8","SE SD","0.00774789741583901"
