"","V1","V2"
"1","WAIC","3004.17623903641"
"2","ML","2865.30832240113"
"3","AIC","BIC"
"4","RhatMax","1.00650976126332"
"5","RhatMean","1.00001880552904"
"6","SE Mean","0.138861043839864"
"7","SE SD","0.0108306550350996"
