"","V1","V2"
"1","WAIC","2900.6231153183"
"2","ML","2767.49719712732"
"3","AIC","BIC"
"4","RhatMax","1.01021327922461"
"5","RhatMean","0.999692867289069"
"6","SE Mean","0.12936706782094"
"7","SE SD","0.00602432348817968"
