"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
30,3,5,5,3,0.205303504625102,0.151994578036947,0.171707954536722,0.117706676719896,0.195353614511319,0.285137350562421,0.0751422342645979,0.0937509062175066,0.1983481952915,-0.00628090230972038,-0.00583556725140325,0.126464773056677,0.00438088499052127,3.70119516632239e-17,-0.0405280579867492,1.38777878078145e-18,0.00684131666368495,-6.93889390390723e-18,1.01186246664169,1.04125954053997
30,3,5,5,4,0.172960947514729,0.0411435166993922,0.0649976510259492,0.1113033691782,0.0744374712503289,0.123383392001892,0.0207569969902747,0.202368304010587,0.12482743038516,-0.011064874996153,0.00130518062762586,0.0131603660991313,-0.0127627304970849,-3.70074341541719e-17,0.0259374888404918,-6.93211764032919e-19,-0.0268663286236457,1.60461921527855e-17,1.00356183481956,1.01024351636436
30,3,5,10,3,0.169921171918655,0.0457664082424397,0.107777253753016,0.164298447921632,0.0461242051760959,0.142217619390173,0.0728400629177419,0.0388110729322119,0.121402267235427,-0.00337388833977432,-0.00301500010729779,0.0841934450003395,-0.0193108889167746,-2.77555756156289e-17,-0.00896713967802054,1.38777878078145e-18,0.000766326978118737,0,1.01725046507622,1.05740725697952
30,3,5,10,4,0.21575449894044,0.05989555459853,0.143107202603802,0.0870064128197677,0.127630099821977,0.154184854530554,0.0585419201408601,0.0702568723971407,0.183614601755154,-0.00713276874380669,-0.0143940997928109,0.133195807034374,0.00416054059069552,-1.85037170770859e-17,-0.0209766642569253,2.77284705613168e-18,0.00483363793818341,5.78241158658936e-18,1.01868728925906,1.0670562777229
30,3,10,5,3,0.100145247095427,0.0545836543594753,0.140746143617047,0.0711340381351185,0.0486475289905435,0.0861527301070519,0.0336719986578923,0.231083232434341,0.0767239890317185,0.021811927048682,-0.00669710832051214,0.0143575606315415,-0.00988920371471693,1.85031523884544e-17,-0.0212097580637476,0,0.00937061402397474,0,1.00351898401003,1.009205292763
30,3,10,5,4,0.139689366570261,0.0421709002397491,0.1326623197118,0.0242249722776355,0.0379772627170973,0.0573028419383405,0.0302856156111615,0.132478398204445,0.171741698698703,0.00157392113815467,-0.000911023456097948,0.112123580255452,-0.0102385001726198,-2.77555756156289e-17,-0.0128557593714482,-4.85587048001945e-18,-0.00852071131559751,2.31296463463574e-17,1.01618735030163,1.05117513454785
30,3,10,10,3,0.102063296180861,0.00782040959632423,0.0548131572851915,0.0656277179175631,0.00864338638887383,0.0264210252138836,0.0514774189887932,0.0435975961435505,0.082954223651096,0.0171499190716018,0.000485268590116291,-0.0177325538549094,-0.00242740782988307,0,0.0151501314991344,1.38642352806584e-18,0.007832310872707,3.46944695195361e-18,1.01141905314007,1.03620096160481
30,3,10,10,4,0.19654404761516,0.0294535483388675,0.225469907275907,0.0625873200987669,0.0865105896209842,0.173776534664153,0.0334480523009625,0.0417573679876626,0.189417113308704,-0.00540226342000425,0.00519394573950334,0.198253782108732,-0.00962278948176291,-2.77555756156289e-17,-0.0315054666409681,-1.99459318419443e-18,0.00792021629156387,-7.51642920177679e-18,1.00847852643882,1.02247315217025
30,5,5,5,3,0.179549975056445,0.0816672523741565,0.270562827149495,0.118458764179575,0.236541695661946,0.11085436377522,0.0470763051698083,0.1444429593534,0.153509322571453,0.0282124192282679,-0.0150694386123961,0.250179176927157,-0.0260979166855782,0,0.045799175017733,-2.77420230884728e-18,0.0705897251916738,6.93889390390723e-18,1.00352049855331,1.01030158100355
30,5,5,5,4,0.145976378983951,0.0449349278279856,0.228027688170724,0.0304242695679009,0.116796560230653,0.0736642757302092,0.0375815361407368,0.0580235166817102,0.134072848439937,0.00434161816481117,-0.00473453737359886,-0.181306778264595,0.00181064167913634,1.66513124903039e-17,-0.00882032201550347,-5.55247037584139e-18,0.00745342740916641,-8.09509387690935e-18,1.00562688172238,1.01215590087502
30,5,5,10,3,0.0926178291957408,0.0374371444621442,0.0944596007768437,0.0759639980936256,0.0608264869166516,0.070810948805659,0.0560780471641367,0.0922387255593366,0.153827624780094,0.00900923432321204,-0.00442347338723359,-0.0806012900376704,0.0108016766391436,0,-0.00110483935373784,-1.03880120651267e-18,-0.000911997924722163,3.46944695195361e-18,1.00388987400821,1.01294292638518
30,5,5,10,4,0.286793346101264,0.0389175233402976,0.290204125973759,0.0652677491696767,0.235926853831544,0.262073417774718,0.0629835605044568,0.123643477293188,0.162410684399826,-0.012595025238291,0.00148044660917916,0.262566437683988,0.0103435244978603,-3.88469638401556e-17,-0.00441259331019461,0,-0.00109302186510323,-7.51713506256616e-18,1.01387920215886,1.03373552091112
30,5,10,5,3,0.171377683165005,0.0752618313268295,0.127531052465895,0.0483852412695809,0.121456542889871,0.105379378020309,0.0690120288066146,0.187875489748214,0.100034722449257,-0.000778207982140461,-0.0116133479512969,0.112649677949804,-0.00470014470493251,6.27942793249292e-17,0.0200258822198938,0,0.0147736258142289,6.93889390390723e-18,1.00798342885052,1.02538318275113
30,5,10,5,4,0.0756054357423918,0.0411981291405222,0.0694262596876619,0.0316743859516336,0.0566859972480376,0.0410431773048265,0.00797125529083792,0.0373660298709051,0.0721656019789625,-0.00272255467101235,-0.00517652701111424,0.0488001025086425,0.00681827342407675,-3.46944695195361e-18,0.00408460162419234,-3.4660588201646e-19,0.00271501296189719,-2.25514051876985e-17,1.0188544038663,1.04042011560675
30,5,10,10,3,0.159937091607698,0.0578137173893354,0.132743372501226,0.0805815939154517,0.155549546346822,0.0855772382445789,0.029220077089165,0.0928420500470126,0.109069573669131,-0.0111779472728782,0.00938930481561149,0.124024889041467,-0.0074122955595574,0,0.00934437181438841,0,0.038106127518899,1.38777878078145e-17,1.00557652830812,1.02559221812738
30,5,10,10,4,0.0786502387680692,0.0326330172023839,0.0942171933149696,0.0651226460712604,0.0271371690825667,0.113647843574385,0.0274461584788703,0.0406265306093799,0.115004569014861,0.00298350911608143,-0.00455522088097073,0.078603309874255,0.00668519951386268,-8.32667268468867e-18,0.00557976591862461,1.99433907431025e-18,0.00954655018720751,-8.67361737988404e-18,1.00916557824219,1.02839535627396
50,3,5,5,3,0.207756705023013,0.0376297310669642,0.201713944317681,0.0987614397317258,0.0319774813830308,0.0507874924073752,0.0604965053389749,0.075064230726959,0.11864835161456,0.0224136608247991,0.0054983403293886,-0.127658484422595,-5.8503085880135e-05,-1.85045641100332e-17,-0.0337616463877689,-2.77555756156289e-18,0.00304807425307267,-1.38777878078145e-17,1.01559089120082,1.0480498476174
50,3,5,5,4,0.102715264463597,0.0527526142941959,0.0544904421470681,0.0478195742628913,0.0129933201602263,0.0357400140957181,0.0468987871782745,0.120397906543221,0.096966504598353,0.0194116400024479,-0.0011083754888204,0.0200762907705013,0.00327216187358192,1.85031523884544e-17,-0.0147798926875268,1.38710115442364e-18,-0.000829718797279933,1.73472347597681e-17,1.00215058184831,1.01115579623481
50,3,5,10,3,0.113469732129584,0.020594466666628,0.0785267561896344,0.0491377884042008,0.0698400424679482,0.0878366536129237,0.0505078315167216,0.0417057944481796,0.143521557217951,0.00273374918787598,0.00507081104502808,0.0643733594869434,0.0050853900118939,3.70096929086979e-17,0.00698729219754123,-4.85701397449825e-18,0.00156038132088459,1.38777878078145e-17,1.00425644033077,1.01677780581286
50,3,5,10,4,0.0914552451049152,0.0321398411593208,0.108661572761955,0.0638616333657752,0.012334685055416,0.0713479701461089,0.0597463104519427,0.165349810815233,0.166061414807111,-0.0152996260992326,-0.00489027813673741,0.0140713056114157,-0.00712077398967559,1.20273878656743e-16,-0.0432193913497946,5.20417042793042e-19,-0.00738645056359279,-1.15648231731787e-17,1.00913579735728,1.03092904549713
50,3,10,5,3,0.103653856858258,0.0483328120706117,0.0993930100378388,0.0299591925732956,0.0374823919984093,0.080852333755138,0.0331388389155536,0.0496609595446919,0.0452637905507154,-0.00147645078074016,0.00243556192540539,-0.0749968166750444,-0.00151659253845273,6.47618803925378e-17,0.0343790322596348,2.08234579752997e-18,0.0188106590426913,5.20417042793042e-18,1.00472692994557,1.012655537298
