"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
30,5,10,5,4,1.10971329802401,1.01977403782772,1.88659051309611,0.97743106587028,NA,0.00625377651093969,-0.147324070314335,-1.6533322416246,0.00811531395541928,NA,0.999397134656118,1.00493388786037
30,5,10,10,3,1.15448814446863,1.02464063898549,2.32313085563724,1.08061003879423,NA,-0.0113978160175802,0.187932634487735,-2.10766017065971,-0.0720760836230613,NA,0.999531309976566,1.00323650985966
30,5,10,10,4,0.85955553052058,0.927557969123219,1.61831663132919,0.983524691427894,NA,0.00874475443567684,0.302800786448931,-1.02681558393032,0.05253319566467,NA,0.999047179768496,1.00228170402548
50,3,5,5,3,0.858097150895434,0.857089151847949,2.40001559614441,0.877815308854508,NA,-0.0327827528226575,0.471654287622798,-2.38748335834295,0.132894342545708,NA,0.999559544840717,1.00643562151102
50,3,5,5,4,1.03213589909882,0.75418479408008,1.33250746639476,1.19419618184225,NA,-0.00112713334608671,0.197799564525067,-1.11060813902018,-0.511932301886349,NA,0.999535326785706,1.00274948794101
50,3,5,10,3,1.01114748920711,1.14017081920986,1.41605221494783,0.790342332710561,NA,0.0126865138683781,0.950075365884268,-1.339972033113,-0.0330519243691951,NA,0.999178738693907,1.00291477560868
50,3,5,10,4,0.760141582969015,0.962248126993383,2.04016885674514,1.04446694001039,NA,0.00265306003799671,-0.163873175013199,-1.77818468152737,0.0394020538707647,NA,0.999336847193261,1.00853026111082
50,3,10,5,3,1.15154502294753,1.07297525417371,1.8552836892185,0.888650628334387,NA,-0.00858829216707634,0.249767466111699,-1.61562593244909,-0.0100973923812826,NA,0.999449355678679,1.00239421052321
50,3,10,5,4,0.861552333833025,0.702400168503075,1.87367570020627,1.08474100167312,NA,0.00431011681538621,-0.166061581504833,-1.53876409108945,0.0374990097355314,NA,0.999240549549949,1.00269169017484
50,3,10,10,3,1.01449400772516,1.20133030097794,2.10727943786823,1.01905883105232,NA,-0.00440214764981705,-0.191225827687883,-1.86720457915271,0.0562831938394686,NA,0.999043414444991,1.00203061538515
50,3,10,10,4,0.989313794456779,1.36226989105085,1.98517236081248,1.04867224017004,NA,0.0127888773177459,-0.419220141917065,-1.75083240668372,-0.00788311620421633,NA,0.999127685129863,1.0037043930898
50,5,5,5,3,0.869526960981914,0.493467336256571,1.67811073592697,0.922386161635803,NA,-0.0106754366450799,0.100644060430194,-1.31123293994133,0.343566737850807,NA,0.999630665171691,1.00377751984397
50,5,5,5,4,1.08494413634502,0.948957608988911,1.55442931256925,0.876015472876164,NA,-0.00353411445990381,0.433210077948539,-1.29834936786713,-0.0366462911337201,NA,0.999694645623183,1.00512825988115
50,5,5,10,3,0.97157890994043,1.15241056487663,1.14343882851141,0.991982492001535,NA,-0.00699499138984323,-0.109098261256203,-0.845403407816679,-0.133350775431371,NA,0.999587995248407,1.00479524170583
50,5,5,10,4,1.03152362657484,0.743168643206356,2.43174007629558,1.09603369764153,NA,0.0122867309621586,0.670745188116819,-2.38993534851895,-0.145460069883348,NA,0.999356314545193,1.0037540510121
50,5,10,5,3,0.956294005587795,0.642469332329907,2.11379157146746,1.13636715407684,NA,0.00936666388987337,-0.0532125757214793,-1.80563097276714,0.00396513302656302,NA,0.999475964537154,1.00400135403463
50,5,10,5,4,0.934923350842298,0.935993482568595,2.33745969259502,1.26555670037327,NA,-0.00552195015206155,0.630684818787217,-1.95313516309968,0.183817936295471,NA,0.99925574198532,1.00261083020231
50,5,10,10,3,1.02470643669876,1.06686369734287,2.09465421783808,0.998005230273846,NA,0.003229907976442,0.0970389929046346,-1.63847557787321,0.0745228971613546,NA,0.999051970936826,1.00235676323612
50,5,10,10,4,0.967901175832973,1.15030397653524,1.95691328782325,0.998236757396415,NA,-0.000221918044167357,-0.00347378426967922,-1.64460792818185,-0.00364156374246798,NA,0.999166460605108,1.00422240050589
