"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
30,3,5,5,3,1.20258938278139,0.9100310083928,0.858633205770285,0.565167017129267,0.0244426027224678,0.875237686160882,0.150245079844782,0.0852786664374153,1.00024153375232,1.00683907107112
30,3,5,5,4,1.0816533070829,1.15764094119665,1.02878819628018,0.741191982976332,-0.107170678495162,0.999267438125138,-0.134832510065205,-0.00862340706767949,1.00016790067552,1.00459806764487
30,3,5,10,3,1.04431941713637,1.13973957246066,0.764670947158113,0.645066578144337,0.0445966428421618,1.01304656977403,0.182127953671809,0.105653699245762,1.00685398070351,1.02317473295608
30,3,5,10,4,1.34865037928155,0.960237110071618,0.864270403527318,0.917333391039405,-0.068557571787929,0.937545058113202,0.040076604125158,0.0860098485632215,1.00454516729046,1.01492634807497
30,3,10,5,3,1.15626691503779,1.1319012193296,1.14538511687568,0.703331328362389,0.113357369670193,0.965642026860607,0.225238750985402,0.148249658437303,1.00073226527996,1.00527675773685
30,3,10,5,4,1.21489250516442,0.951899866438974,1.00723895810339,0.900319017276102,-0.0776587120482207,0.903955077256395,-0.295801414571219,0.0496978881355719,1.00008556829869,1.00268941023285
30,3,10,10,3,1.02878908487915,1.15120759216197,0.894901665669542,0.675785151096774,-0.0508342944674483,0.997110490787318,-0.222779266038292,-0.0411422668483905,1.00429112686109,1.0225558757927
30,3,10,10,4,0.814482031556332,1.03186057734729,0.995162906600766,0.843956272701545,0.0158207931402875,0.962055281125294,-0.0486418641540202,0.0655317390766251,1.00327964937999,1.01602850846042
30,5,5,5,3,0.993817704584529,0.960849596351429,0.812603047683972,0.737222360681509,0.0202160450725602,0.922733919448589,0.197178227039838,-0.101592874100316,0.999941000065776,1.00456014375394
30,5,5,5,4,1.10709052938159,0.967116236860031,1.06046012010285,0.425876438950552,-0.00791607793939946,0.93785648777885,-0.070164199306769,-0.00157598726805035,1.00016560820979,1.00600930789534
30,5,5,10,3,1.5836239148349,0.953409473387165,0.9972005779845,0.659489320261481,0.0613064534617784,0.931020478467,0.157894117820314,0.0924372680241961,1.00482948459829,1.02484553686882
30,5,5,10,4,0.867815800550962,0.950322681366364,0.969772371232677,0.833607400815655,0.256850420995556,0.93597895869492,0.205083407103148,-0.0484173959976182,1.0041962451678,1.01398812431663
30,5,10,5,3,0.823265388099643,1.02439208045538,0.860202301096569,0.697276716083798,-0.0427042148141282,0.930322249074095,0.00553835899815478,0.0402981810578745,1.00250371415252,1.01657405734063
30,5,10,5,4,1.11187254426701,0.967909899770128,1.11774286873054,0.776419744926956,-0.00890700655061018,0.927740342697423,0.0624565414805664,0.115580740872718,1.00127185303514,1.01089478652509
30,5,10,10,3,1.00734270525672,0.993707746803071,0.995540404405789,0.864102742174335,0.0467949732865156,0.935075238390015,-0.0403023051898207,0.128689420996602,1.00120075028544,1.00765450312668
30,5,10,10,4,1.00613952567675,0.988169118959105,0.887917713601006,0.849876699513286,0.00568061364606792,0.940077783537813,-0.0552949783656338,0.148272502319344,1.0037253925392,1.01438602820599
50,3,5,5,3,1.19993831843441,0.903637458120221,0.899378811219189,0.668251336213108,0.0741494183151129,0.888308023141731,-0.198734179106634,-0.132669554685533,1.0007412501305,1.0170882368046
50,3,5,5,4,0.98599710865917,1.07884217739066,0.968621301605128,0.658043403943912,-0.0249054226324094,0.98403233430431,-0.0447319486853447,0.0116609244379506,1.00040807249949,1.00913346133499
50,3,5,10,3,0.941322222501515,1.01048328896908,1.0692045427741,0.800118341043919,0.00957661257890994,0.960829045972533,-0.113416027833583,0.0242758657468123,1.00593065544295,1.03462700437729
