"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
30,3,5,5,3,0.845518629721084,0.90788108997083,0.886395918645219,0.51722644937145,-0.0193299455364534,0.888791810708431,0.0683026874442963,0.0286597493468792,1.00026996897581,1.00483868926916
30,3,5,5,4,1.26854935575328,0.92470330723201,1.0098439419465,0.887526063147002,0.0904951724023377,0.901931249485641,-0.0692404831467847,-0.080670365907928,1.00033236871208,1.00589460200138
30,3,5,10,3,1.12887053637901,0.942261581737916,0.879131319496745,1.1074387066065,0.0560385117626633,0.918270474904324,-0.204407319227009,-0.19490330354867,1.00638014943113,1.02098121280216
30,3,5,10,4,1.17911639724843,0.982309770714697,0.970842599906517,0.888189898567386,-0.0373313489876198,0.942563944298041,0.0635954936887771,-0.0023834242182526,1.00385571287644,1.01862228312806
30,3,10,5,3,1.26266437019255,0.999871889651455,0.972518425683805,0.729063925068863,-0.111227594839663,0.896682591522206,-0.0866749006022032,0.174177795133304,1.00058093822864,1.0054146561978
30,3,10,5,4,1.09885169123805,1.00111543717636,0.814871601671738,0.911843052719655,0.0342403121916405,0.931062135511565,0.0319267378694597,-0.0229525165500073,1.001960218645,1.00937742789752
30,3,10,10,3,1.02887113851652,1.1825888534253,0.944387700808548,0.706377836876432,-0.0434069119938126,0.996238445823267,0.0395397110675377,-0.176064603069123,1.0021145713899,1.00873556271175
30,3,10,10,4,1.13740637388552,1.07599434251189,0.968588630868466,0.910253867579581,0.0275860191661362,0.97148848580544,-0.094901747723499,-0.0395130430600552,1.0016348123451,1.00945591577314
30,5,5,5,3,1.11821445729776,0.913516597136475,0.907819328285133,0.649942696247584,0.101732835891017,0.893523927256602,-0.199586402954276,-0.154324348312165,1.00010430422039,1.00519194376543
30,5,5,5,4,1.12760365892203,0.902239770886934,1.30261958937195,0.590811938349109,-0.0611511445584007,0.899479651345961,-0.0874986805620756,0.0692025587496512,1.00029430999316,1.00469044364118
30,5,5,10,3,1.38179515998122,0.943492865938975,0.929668215805906,0.274968460628459,0.0342021020068683,0.918233719515718,0.0364257807005197,0.184484064961243,1.00594823279062,1.01560641652364
30,5,5,10,4,0.925778453787082,1.18262010669359,1.0774998940335,0.751780710628039,-0.191192711706427,1.05191357648436,-0.0302499605332545,0.101009503686125,1.00551138959494,1.02672182069161
30,5,10,5,3,1.09797730198104,0.897096953469111,0.975042859316673,0.663833945622713,-0.149269213367026,0.867683173713475,-0.00215928419687368,-0.104739892394068,1.00179414929743,1.01195837874182
30,5,10,5,4,1.11196721011427,1.08385347339519,1.0426056851258,0.949399979663384,0.00638582808691386,0.977085837016519,0.196510302019161,0.0198937907248532,1.00158005652494,1.00996604238104
30,5,10,10,3,1.00226290865631,1.08271564336514,0.956503906912063,0.7956147504144,0.0594035965409276,0.982338706467747,0.00151402528555556,-0.103376319333573,1.00352349388094,1.01487455982711
30,5,10,10,4,1.11684402307625,0.968369807854663,1.02767068496891,0.984005165077588,0.039023655512762,0.940431692933232,-0.251392943266166,-0.12706063158462,1.0019293834277,1.01120798306973
50,3,5,5,3,1.22576908309698,1.01751217636066,1.12789896549494,0.74822410910076,0.00681323223698657,0.938372186315728,-0.23075861862291,0.210255547852321,1.00018507781022,1.00470613725725
50,3,5,5,4,1.22302555750115,0.944583252105548,0.876488663585185,0.941782189762512,-0.0115422180756158,0.924558461672154,0.207942847870866,-0.188469080599223,1.00039638289713,1.00691195146049
50,3,5,10,3,1.14075409900826,1.10025436765631,0.840457442975717,0.670234115269268,-0.117637399850229,0.997313946890087,0.190607396798947,-0.00283251316591384,1.00796854316234,1.03730702893245
50,3,5,10,4,1.15139956334742,1.05614962392539,0.856200971056158,0.629844573319218,-0.0408937800412245,0.988319114078637,0.0528873701130509,-0.0278763498214663,1.00421058667021,1.01703803270674
50,3,10,5,3,1.05241173190134,0.993395410982685,0.940929587525101,0.785766691409588,-0.0330189105669649,0.92737372092289,0.0821636199800694,0.0225379735457347,1.00111098297584,1.01370256570226
50,3,10,5,4,1.18294584779026,1.04124155368546,1.04235063657574,0.762057931539717,-0.0374091548634419,0.970367498443041,-0.122956950916788,-0.0311037793572028,1.00060419501556,1.0082600804891
50,3,10,10,3,1.2157605673059,1.0158851146136,0.976723003293087,0.715360487766816,0.127864884339737,0.952080564482112,-0.0513549207389669,0.130243417211584,1.00490211615444,1.01746805602288
50,3,10,10,4,1.1510136879981,0.990761196447067,0.988248302663639,1.00755253587429,0.0498530221830734,0.959128102283123,-0.0120561332878794,0.0568733062900116,1.00617822477279,1.03161915072191
50,5,5,5,3,1.14241411632893,0.977849346838511,0.804552750733774,0.716363284537233,-0.0289987936515264,0.929751007066138,0.128575589454754,0.00131505047007718,1.00028674181333,1.00614468682694
50,5,5,5,4,1.08439449607521,0.933105136907964,1.17657558576626,0.681233531107317,0.0192421938964169,0.924874916283387,-0.321933263199184,-0.0583342483521281,0.999569491246969,1.00457949508074
50,5,5,10,3,1.05330616288175,1.01072772665495,0.975755870850814,0.871360315981324,0.0909442110693377,0.962029988880176,0.0594788258373817,-0.166499469933166,1.00307823955868,1.00976881880877
50,5,5,10,4,0.927463224075456,1.0424568735428,0.800767777152402,0.619209758990335,-0.154111895853506,0.992469635437103,-0.0783394163440271,-0.0692790070425948,1.00409090403029,1.02926029583973
50,5,10,5,3,0.977267531792629,0.98913716080088,1.05413432745518,0.584006608063432,-0.114243601249088,0.94836056096503,-0.00856252454807961,-0.160709438725938,1.00100599391723,1.01157193553648
50,5,10,5,4,0.985943147857127,1.00056018107978,1.06011157238128,0.846256759543272,-0.0948312606661403,0.964689731925481,0.183286291757248,0.0333873724748777,1.00066619242362,1.00632552081649
50,5,10,10,3,1.09760666041961,0.952947057961312,1.02018804844333,0.535032893755998,-0.0386471307611289,0.934436139106666,-0.0259267757606924,0.109299637968063,1.00862344279634,1.02770438686455
50,5,10,10,4,0.977772309456843,1.09555745858974,0.93381170079106,0.869539400479992,0.0170137608019173,1.02271140626786,0.014403325107058,-0.0667870211955475,1.00499375298457,1.02237204927389
