"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
"1",0.324619351981176,0.151807796876516,0.0269458716845004,0.299378726853013,-0.432786007599096,-0.322902067085221,0.576620058221515,0.418599769400619,0.908641988666141,0.288866742403932,0.522097391955306,0.543988529286017,-0.0899502605921891,1.16400840806199,0.133878265713227,-0.774782030869555,0.104261765501156,-0.278634339212095,-0.955969174519077,0.227002334493121,0.263481157866406,-0.145790238165001,-0.98558681605102,-0.594712469514441,-0.134631311207716,-0.0229607372598244,-0.840236819486564,0.670762332462053,0.190119932626926,-0.212373758521537,0.928258419787967,0.324341291768504,0.132126006218105,-0.578002663220633
