"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
60,10,3,0.333306928053238,0.365293186166364,0.448475426447722,0.136766936696623,-0.128512827322071,0,0.0437648542808461,-2.08166817117217e-17,1.00102210047474,1.00787175405199
60,15,3,0.266115066303256,0.364627513645656,0.360294918350658,0.029884679413067,0.12535180067468,-9.25908655302621e-18,0.018744547663641,-6.93889390390723e-18,1.00094809421098,1.00976632582642
60,10,5,0.377346758801026,0.423413831742453,0.642419707568161,0.163707123786197,0.279721420946881,-1.10924046640634e-17,0.388333916768474,0,0.999706683063533,1.00531291038268
60,15,5,0.197392163763885,0.393343440001465,0.419945665585458,0.0931422461649163,0.050080902894863,-1.29526019539602e-17,-0.0288534378307337,-3.46944695195361e-17,1.00037901902252,1.01099455922745
60,10,10,0.322892703133195,0.423503567717693,0.698487950230116,0.100099987112608,0.047468364824789,4.15249432061948e-18,0.415925073247388,2.08166817117217e-17,0.999307611539749,1.0033843022995
60,15,10,0.253206661602097,0.476148905406963,0.667523755882288,0.0659453998435875,0.0830206770002615,-9.25185853854297e-18,-0.0985566235353646,2.08166817117217e-17,0.999945623963465,1.00609813326857
90,10,3,0.3162844393098,0.366462701846005,0.405878607351113,0.0532084334473127,-0.137387876570732,0,-0.172833531332429,1.38777878078145e-17,1.00009537266097,1.00525005706447
90,15,3,0.199832047116826,0.457862234949692,0.450996697399766,0.029681478779481,0.0406842378350384,-1.48029736616688e-17,0.112564005035706,-6.93889390390723e-18,1.00375960029554,1.0178958129746
90,10,5,0.321905874076974,0.575533926561524,0.680685568759752,0.0445725891886685,-0.0942813694136511,-5.89805981832114e-18,-0.177335295399145,6.93889390390723e-18,0.999550418856484,1.00499852162305
90,15,5,0.274502563341985,0.420424053640459,0.546103800043086,0.0629158926838006,0.0233987616617489,-9.24734102949095e-18,0.174859548203626,1.38777878078145e-16,0.999013560277075,1.00164885967101
90,10,10,0.328786370463143,0.432458892577138,0.570655728047336,0.116253922898708,-0.205681946459244,-2.78097857242532e-18,-0.349020181800979,-1.38777878078145e-17,1.00163191043523,1.01744426608426
90,15,10,0.257982322182335,0.427819112510948,0.64161674744231,0.0579991387660122,0.00670558089994363,9.26450756388864e-18,0.0212890322631486,1.30104260698261e-17,1.00033666695401,1.01143989437725
120,10,3,0.338830696292271,0.518209991849354,0.645626752138107,0.0853066306596432,0.0751617950041728,1.66316613259276e-17,-0.0414923724866293,-1.38777878078145e-17,1.00080612153948,1.01259407527037
120,15,3,0.264203440720635,0.341761475167332,0.489565057846411,0.0427083505479128,-0.126272682852326,-1.85624446947622e-18,-0.264481213218195,6.93889390390723e-17,1.0000131316143,1.00446146304858
120,10,5,0.251836015274224,0.404345889508389,0.414760313831012,0.0492903507510737,0.0314470360542371,3.054095875938e-17,-0.00393093074316468,5.89805981832114e-17,0.999943360827427,1.00811500762071
120,15,5,0.278515319747923,0.482601101593534,0.484024120233673,0.0677916379705581,-0.135019772053322,0,-0.0990952461977558,1.38777878078145e-17,1.00172766384369,1.01435502990754
120,10,10,0.320288013174123,0.36596692888274,0.467105314632505,0.0961748391124953,0.0670166681561737,3.33039802333235e-17,0.080111144399292,-6.93889390390723e-18,0.998976236463762,1.00155805704655
120,15,10,0.295617609128744,0.567519094151836,0.692187176318227,0.100956275885187,0.104991708575243,-1.85037170770859e-18,0.165737294895437,1.38777878078145e-17,1.00069686650582,1.01096696156952
