"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
60,10,3,0.318625428175489,0.385318057359434,0.488168469380296,0.0860012186020374,-0.0780610498198247,5.55924663941942e-18,-0.17410513389494,-3.46944695195361e-17,1.0010795329126,1.00908069513825
60,15,3,0.313606363523427,0.474081934748906,0.522400450890452,0.0347881304265639,-0.100277112364874,-1.66370823367901e-17,-0.0841826353353682,0,1.0009089629966,1.00778997151387
60,10,5,0.305921397503238,0.684340339320665,0.862297710286177,0.106847396902398,0.0545819503349449,-1.36609473733174e-18,-0.00977357458414313,3.46944695195361e-18,1.00044480397638,1.00532678848474
60,15,5,0.258079448880355,0.58797370931263,0.635148313031429,0.0617626182155972,-0.117531428532911,-9.25185853854297e-19,-0.162985417469611,-8.32667268468867e-17,1.00083777170353,1.01050875648888
60,10,10,0.340975528214934,0.468192454575221,0.555378445367715,0.220078926714482,-0.110837923241676,-1.10968092353891e-17,-0.122443396113211,0,0.999554785177474,1.00317484913818
60,15,10,0.214079784545581,0.578940336120019,0.760287831574883,0.0379769499267429,0.00587981555263076,7.41232885255923e-18,-0.140707548614628,5.55111512312578e-17,1.00039193540292,1.00772250261983
90,10,3,0.272191735722365,0.546529556975705,0.516344689450854,0.0752978659555743,0.00440444520023312,5.553825628557e-18,0.044709828608638,-4.85722573273506e-17,1.00005485986077,1.00578194973809
90,15,3,0.297364107736051,0.374800043192162,0.480440611133351,0.10998387061878,-0.10298450725289,0,-0.191432449698294,0,1.00330867040334,1.0190359633388
90,10,5,0.295633755467372,0.323834443225152,0.339755267987426,0.0755678902430651,0.0393204208916698,-1.52628560831647e-17,0.037144391788175,1.21430643318376e-17,1.00030064876131,1.00724452473032
90,15,5,0.372620403622406,1.44835342137995,0.743869239460226,0.0642123138749539,0.156872080691355,-9.25185853854297e-18,-0.578591480106572,2.77555756156289e-17,1.00086761008824,1.01320999921053
90,10,10,0.285948988224823,0.548845947026229,0.619882586233131,0.112900387673003,0.0355389243402168,-3.33154998814061e-17,-0.0467419357150452,-6.93889390390723e-18,0.999994389016633,1.00885424307232
90,15,10,0.269202485216761,0.497498826875928,0.769375884021977,0.10865800900803,-0.0291493522609318,4.5897891968553e-19,-0.341124325347606,0,1.0021230339832,1.01341411786608
120,10,3,0.3572587981579,0.54176185485249,0.601790413427588,0.0598609480539417,0.193992993559168,-2.21915855917049e-17,0.190012253904547,1.73472347597681e-17,0.999398249626645,1.00493568656777
120,15,3,0.300291975886066,0.474975797001393,0.448878416922546,0.172889028615982,-0.0380720216990067,4.19224840027728e-18,-0.0693809566361674,-4.16333634234434e-17,0.998968883247401,1.00152422349753
120,10,5,0.282496722914921,0.372728207170254,0.378935423251439,0.044990170025314,-0.0508452347504811,1.80258775571082e-17,-0.0486981677706022,0,1.00017668234768,1.00891289731012
120,15,5,0.366202913933034,0.381777801597337,0.631887055883052,0.0753809193946024,-0.2335246277085,-1.10950022317683e-17,-0.312041110559468,-3.81639164714898e-17,1.00096276060234,1.01294362954018
120,10,10,0.292708144696093,0.213300096623758,0.465286760485373,0.0361632197936626,0.109705887364244,0,0.275382210767514,-1.38777878078145e-17,1.00032960475021,1.00639821068412
120,15,10,0.362540328769558,0.602075381467828,0.430414496796373,0.0818191749103095,0.242905253105068,3.79181639790597e-17,0.134767446517475,-9.0205620750794e-17,0.99909834373243,1.00384069878012
