"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
60,10,3,0.328534661415733,1.55941759765495,1.12732506088413,0.107030726602641,-0.0456130035223726,-5.27355936696949e-17,0.309456484390447,1.73472347597681e-17,1.00961935826489,1.03158569607062
60,15,3,0.199211655858542,0.302046695628352,0.605171824648684,0.0416990573841566,-0.00180127767652961,-1.85037170770859e-18,0.154568659825571,-5.55111512312578e-17,1.00257331855636,1.01207224402927
60,10,5,0.339052996530267,0.641675642284787,0.675612796776611,0.0592644067962929,0.0308206628817891,3.88794899053302e-17,0.11945475761083,4.85722573273506e-17,1.00427117382564,1.01441894396049
60,15,5,0.273759209180948,0.285545887696166,0.689721318529527,0.0639296888475638,-0.00765917815216385,-7.40510083807599e-18,-0.225397454938591,-4.16333634234434e-17,1.00188747836309,1.00907595740966
60,10,10,0.313030614466836,0.149226438216528,0.662797209483975,0.0608325206254188,0.124476499188165,0,-0.227215511919236,-4.85722573273506e-17,1.00511381043529,1.01825763666239
60,15,10,0.209324343799017,0.380395255839207,0.974372043179496,0.0876220462767279,-0.0240427564174331,-9.28799861095915e-19,-0.0801475792859352,4.16333634234434e-17,0.999668732370104,1.00178395156391
90,10,3,0.29841410298603,0.472600858710467,0.482886446008132,0.09212839308603,-0.000588977950036165,2.22044604925031e-17,0.0123442725955365,-8.67361737988404e-18,0.999993980782654,1.00523837564716
90,15,3,0.233298251527179,1.02269837783542,0.945531641104001,0.0203432508474877,0.0442957360420329,7.41594285980085e-18,-0.0801073374184343,-2.77555756156289e-17,1.00283613985956,1.01447782015789
90,10,5,0.339422191464657,0.194194165299801,0.969342838570517,0.10145017422448,0.0597121009537618,0,-0.363150276356706,6.93889390390723e-17,1.00272330535222,1.01623189618559
90,15,5,0.234469096874485,0.223361940658447,0.64129791639922,0.0151318905613571,0.0194792707846512,-3.70164691722759e-18,0.0203681444754782,-1.38777878078145e-17,1.00463479709261,1.01820505817101
90,10,10,0.376365181795541,1.13584889395551,0.8043298762182,0.0306252761876766,0.0547828106438786,-5.50774703622636e-18,-0.236691294569035,5.55111512312578e-17,1.00600538329592,1.02568582845219
90,15,10,0.212377553434355,0.486848453792225,0.922518662115967,0.0612529064829139,-0.0603499385125885,-1.66533453693773e-17,-0.0976838917718233,-4.85722573273506e-17,1.00261401583174,1.01186980932402
120,10,3,0.290501318645518,0.115537726045134,0.76937820811482,0.0423926325132373,-0.0280071056960973,-2.77420230884728e-18,0.0251963554587647,1.90819582357449e-17,1.0006740210146,1.00852067175631
120,15,3,0.226756622297099,0.222596774044278,0.735181878097493,0.0799321504363069,-0.00523599327611637,1.29489879467185e-17,0.0282728763463173,-1.38777878078145e-17,1.00135905574539,1.00863661742788
120,10,5,0.286889692087955,0.177901545640606,0.882492143567643,0.0452153313904957,-0.00825395383845321,-2.22098815033656e-17,-0.217829967485921,0,0.999192846241519,1.00147392551285
120,15,5,0.278436627952155,2.13699957379569,0.766719980323187,0.0345056667875223,0.0794521287568416,2.96926834971363e-17,-0.0941164129780614,9.54097911787244e-18,0.999739627686042,1.00328168833542
120,10,10,0.259193725316877,0.152496233981228,0.863452546724125,0.0748234353691471,-0.0328833950580454,-2.77606578133124e-18,-0.180443670511171,-5.55111512312578e-17,0.999984791177326,1.00486904126591
120,15,10,0.292978053924827,1.36407729276234,1.17984755465797,0.021635359874341,6.76911355957684e-05,-2.22333725504361e-17,-0.272694806870987,-3.46944695195361e-17,1.00367130100659,1.01763243058738
