"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
60,10,3,0.327672328555438,0.355073361118534,0.43530410186857,0.131946315522436,-0.175337177297106,1.66628321383866e-17,-0.236589157750696,2.77555756156289e-17,0.999246116332669,1.00253811891132
60,15,3,0.253025263494142,0.49748340006728,0.628214559984466,0.113539066938436,0.0104889721754736,1.85398571495021e-18,0.119999702650553,-6.93889390390723e-17,1.00107664376767,1.00717869712993
60,10,5,0.297022733698895,0.497747194136004,0.481508855954385,0.0382853839228507,0.0387290737489858,-5.56805578207087e-18,0.0605541650152598,0,0.99945984460735,1.00251225321872
60,15,5,0.250136312477547,0.655168218937209,0.555559815973086,0.0963707147742718,-0.0979088282162903,-2.03540887847945e-17,-0.00800792125114917,-4.16333634234434e-17,1.00057148668393,1.00975309713528
60,10,10,0.399099829976779,0.461105803897035,0.489970594610425,0.0633647328884672,0.210131414527418,-2.77555756156289e-17,0.278143101680584,-2.77555756156289e-17,0.999417602712572,1.00173431147733
60,15,10,0.251480558560439,0.402687851589799,0.62324922299785,0.102196178165494,-0.0243867239729741,-3.70074341541719e-18,-0.257117253183152,-5.20417042793042e-18,1.00002778495673,1.00615690365223
90,10,3,0.369715934720822,0.453069577618509,0.512675449802677,0.132386978105698,-0.191053287158701,-1.10927434772423e-17,-0.225645167152926,-6.93889390390723e-18,1.00017423907943,1.00858661264249
90,15,3,0.319544459776619,0.278728805690005,0.36771980132603,0.109243900342365,-0.144770684570356,4.62592926927149e-18,-0.136857691785369,5.55111512312578e-17,1.00039647414206,1.00578910504029
90,10,5,0.302048229075325,0.470769428589488,0.601991451303942,0.101638000022947,-0.0449514451414341,-2.77555756156289e-17,-0.0941760964228642,2.77555756156289e-17,1.0000432072548,1.00627429036081
90,15,5,0.313281804055163,0.537342528508954,0.76905041906711,0.0920330784064845,0.177857785433938,-1.47957456471855e-17,0.202458094126019,6.93889390390723e-18,0.999733893578204,1.00508405082778
90,10,10,0.269866526513151,0.665194952198202,0.653464795897666,0.0573585303838936,0.000675672386031609,-2.77555756156289e-17,0.0495269971326454,6.93889390390723e-17,0.99947835632705,1.0052908504753
90,15,10,0.263988400768653,0.471021308484008,0.558707755308699,0.074073047220923,-0.106968994025111,-7.40848896986501e-18,0.0801256170805647,4.16333634234434e-17,0.999993552528662,1.0054364111941
120,10,3,0.327545374585687,0.397532867252873,0.540400558664444,0.0247777706513303,0.171538702616349,5.56195714485064e-18,0.24792432880739,-1.90819582357449e-17,1.00196871956469,1.01742286161831
120,15,3,0.245903861388552,0.476141913391235,0.609299630448812,0.0784966328975586,0.0274408386427927,-9.24463052405973e-18,0.0279588887784757,-4.16333634234434e-17,0.999712659976529,1.0030638857963
120,10,5,0.317720460136821,0.445883220831564,0.496677595825855,0.0181167809501041,-0.0106663800195941,0,-0.133070533601686,3.46944695195361e-17,0.999781162088503,1.00775242716781
120,15,5,0.272613137016874,0.380700041365151,0.528353629714831,0.0722241387512952,0.122858912866486,-1.8517269604242e-18,0.144959481254955,2.08166817117217e-17,1.00105769825025,1.01136955877321
120,10,10,0.321507076671629,0.766127871043811,0.682030205457165,0.137958521667612,0.0234123009866686,-3.33283747822044e-17,-0.393622094810172,-2.08166817117217e-17,0.999881258934389,1.00850568203803
120,15,10,0.262871519911805,0.462040866096625,0.547838155169568,0.0385562620087815,-0.108032479551014,-3.69712940817557e-18,-0.145890907668608,-1.12757025938492e-17,0.999544054574092,1.00386651767728
