"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
60,10,3,0.221916430478423,0.297695847992641,0.507455244000596,0.0488766099486495,-0.0210632494116184,0,0.151118339988022,1.04083408558608e-17,1.00031732989495,1.00572570293603
60,15,3,0.229940999740023,0.230053836501065,0.743006388871342,0.120521438838823,0.0716934819306118,-6.88468379528295e-19,0.166621417600469,2.08166817117217e-17,1.00171987517337,1.01360378653781
60,10,5,0.377619419709158,1.1319804962465,1.23781236391247,0.100477703088106,-0.0130529737565171,5.55111512312578e-18,0.223628931810842,-5.55111512312578e-17,0.999649865608032,1.00288449755306
60,15,5,0.234052289001763,0.190995825296031,0.789230179227126,0.0609109527300266,-0.0387435772785381,1.851275209519e-18,0.0314747513206756,-1.38777878078145e-17,1.00045265558718,1.00726313366998
60,10,10,0.239188128724826,0.210610280058432,1.15939519697435,0.0779080181313426,0.0355804607178141,-8.32260692654185e-18,-0.335518841731522,-2.08166817117217e-17,1.00130399395557,1.0089941868164
60,15,10,0.215029833430945,0.309659557510269,0.898650104802225,0.145098849874983,-0.0223716601932307,5.08445643805181e-18,0.10714231481545,-2.08166817117217e-17,1.00354933800202,1.01306549224839
90,10,3,0.283758384126674,0.264656172625903,0.76920345752254,0.11350165795057,-0.0178920873036001,9.02869359137304e-18,0.503912151136706,6.24500451351651e-17,1.00031215432061,1.00616186902544
90,15,3,0.230323790238829,0.343789171505841,0.858300792579027,0.080549154887446,-0.0129980389921001,7.4069078416968e-18,-0.0044416841124192,-1.38777878078145e-17,1.00047918347798,1.00598120353795
90,10,5,0.2602225456277,0.241145752409481,0.556704729547487,0.080128952097461,0.0604172456003192,3.46944695195361e-18,-0.32509731747318,-4.7271214720368e-17,1.00014243164877,1.0048717953291
90,15,5,0.247532639719682,0.26524771308221,0.748422659372433,0.0558811400103609,-0.00571412985318905,1.85019100734651e-17,-0.337871679402706,-4.16333634234434e-17,0.999568548944837,1.00276839084813
90,10,10,0.306398473365562,0.208201992820097,1.31476248509633,0.0358819370252177,0.038968017786269,-9.71716197090133e-18,-0.40052465577336,-3.46944695195361e-18,1.0007099714691,1.00674650599806
90,15,10,0.241991599320702,0.140583668781131,0.745415104451286,0.117075092411422,0.0699179982564585,1.29489879467185e-17,0.199048242379297,2.77555756156289e-17,1.00300468431104,1.01279607161014
120,10,3,0.288179847197547,0.152865526943077,0.807980324964717,0.0833873862330189,0.0100280876532327,5.55162334289414e-18,-0.328226103856448,2.08166817117217e-17,1.00113078390861,1.010157268789
120,15,3,0.216086946972051,0.147820930432617,0.672807851109093,0.0635799144321578,-0.0147076622795358,9.25005153492216e-18,0.162761884212366,-1.38777878078145e-17,1.00157500241255,1.00758731691268
120,10,5,0.264781901439253,0.289195188579864,0.546727261142797,0.0840237687749765,-0.0140470629795777,0,0.425955030292479,1.38777878078145e-17,1.00027536758068,1.00575241970829
120,15,5,0.185005532593718,0.187239281689929,0.988059964952882,0.0723478315211128,-0.00461522500687867,-1.11022302462516e-17,-0.196900240023881,-2.08166817117217e-17,1.00058984523756,1.00745070150736
120,10,10,0.256249846490422,0.160014407398133,0.801753132567854,0.0783151012289847,-0.00544795536300179,-8.32883261870417e-18,0.11367643147042,-4.16333634234434e-17,0.999810291777706,1.00481394668513
120,15,10,0.241235738936919,0.244738992511027,0.905665893648197,0.0373061588944204,0.0040558165354458,2.52149285247712e-17,-0.0720685163925662,5.20417042793042e-17,1.00166120955328,1.0093077929416
