"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
60,10,3,0.230954707062357,0.165858685475269,0.693719775942586,0.0694147561783534,-0.0249789932910823,0,0.145369868257313,6.93889390390723e-18,1.00142904216276,1.00783055722218
60,15,3,0.223450450435341,0.313892333441091,0.51855118977648,0.0500376906756596,0.0236960548513617,5.55111512312578e-18,0.165017795525308,1.38777878078145e-17,1.00108456091578,1.00715386687133
60,10,5,0.276771063881356,0.636749253154906,0.721516596325134,0.0689360984984005,-0.0460277259562918,2.77555756156289e-18,-0.0624224688272191,-2.77555756156289e-17,1.00092440017871,1.00622674332017
60,15,5,0.262786338504924,0.390996745098084,0.45931977431524,0.100447793759809,0.0328495487187223,-5.55834313760902e-18,-0.168731819289175,1.38777878078145e-17,1.00085693272406,1.00748529416907
60,10,10,0.34169435847989,0.345736678644888,0.962306686495059,0.100022275240095,-0.0114168893036055,-2.21827764490534e-17,-0.0244204848815271,5.55111512312578e-17,1.001972604297,1.00860617004673
60,15,10,0.270514602516158,0.322127531684455,1.0043679711887,0.0806253984589138,-0.0283758830841824,-1.85398571495021e-18,0.368090471714131,-5.55111512312578e-17,1.00388526089187,1.01549733758798
90,10,3,0.294012800661018,0.207488725511242,0.516270398242616,0.153731934720972,0.00417075537933786,-2.78097857242532e-18,0.0897593240005484,-3.46944695195361e-17,1.00036399138048,1.00812060528279
90,15,3,0.210245635951733,0.334916208865754,0.767194142413468,0.0740557572263105,0.0556529333949339,1.10950022317683e-17,0.181179157330682,-4.16333634234434e-17,1.00168892039452,1.01111868048846
90,10,5,0.284778885204659,0.242487375750508,0.890037826051593,0.085678039992755,-0.0235492447848412,3.05419751989167e-17,0.0836018013102814,-1.38777878078145e-17,0.999882669510707,1.00330494845791
90,15,5,0.264017094232487,1.14181962444092,1.09482517451305,0.0843631080198862,0.0591567357745136,-3.70074341541719e-18,-0.165613558039987,-1.38777878078145e-17,1.0105238910309,1.03405166227315
90,10,10,0.297041305224387,0.134771365966328,0.518797846298109,0.0254659085140109,-0.00975348150741806,1.38981165985486e-18,-0.176717060152109,5.55111512312578e-17,1.00003029643896,1.00904440086552
90,15,10,0.255011942577947,0.136035172193915,0.740174822265589,0.0409603971966923,-0.0291035500019302,7.86407975776153e-18,-0.125691828893493,0,1.0005541993624,1.00821612644157
120,10,3,0.234086789704219,0.274291236863025,0.597164714070305,0.0658631937038862,-0.00610672539010603,-5.54963281546809e-18,-0.225628242114623,-2.77555756156289e-17,1.00145934320092,1.00990367223611
120,15,3,0.226462174321973,0.225802211837335,0.587060515570692,0.0561345495650558,0.0109802480902555,9.26992857475106e-19,0.126803270457618,-3.46944695195361e-17,1.00217191706754,1.01132011068856
120,10,5,0.28355528640035,0.398199264204441,0.611432978851244,0.0585083722358542,0.018711451642982,-7.63278329429795e-18,-0.00560613825222359,-4.16333634234434e-17,1.00239857246034,1.01391902731043
120,15,5,0.253260153947888,0.713414097049128,0.836276499571484,0.0480161749644814,-0.0351653540237429,-3.71519944438366e-18,0.049728577932723,-1.38777878078145e-17,1.00041010171545,1.00684787990632
120,10,10,0.26065038946778,0.200098631631791,1.17906314418229,0.0272621996395646,-0.039416392754704,0,0.110968252506418,4.16333634234434e-17,0.999407689879181,1.00291471683857
120,15,10,0.257371710145901,0.391140223738669,0.96881524138057,0.0309858008390079,-0.00304329118832874,-1.84964890626027e-17,0.135063747318411,-2.08166817117217e-17,1.00148983224476,1.00888240474395
