"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
60,10,3,0.279856035060825,0.365355411781438,0.392559619104951,0.135550815425061,-0.0303431854442311,5.54908224405237e-18,-0.0260616360077906,1.38777878078145e-17,1.00008058707407,1.00626012611078
60,15,3,0.197074147877193,0.161742715139227,0.517259657303193,0.0937052050580903,0.0313517828447343,-2.31289687199996e-17,0.0782975858760448,-3.46944695195361e-18,1.00285709842531,1.01171187390133
60,10,5,0.341903335780295,0.729961798941215,0.636856377822928,0.076744672260778,-0.00740888693459137,2.22044604925031e-17,0.201145930874078,1.04083408558608e-17,1.00273401483328,1.01096544542986
60,15,5,0.252020913370337,1.03349136495255,0.609163352136398,0.0596639677707461,0.00047582764705638,3.71519944438366e-18,0.169206676065164,-6.93889390390723e-18,1.00409325450758,1.01832051519129
60,10,10,0.259649320408821,0.263090124879322,0.749648011418668,0.0927876169972237,-0.0547727600021691,1.10913882245267e-17,-0.322631670670773,-2.77555756156289e-17,0.999990854541414,1.00426166564575
60,15,10,0.258093424092369,0.55738258339087,0.808092184815617,0.0583441385895401,0.0775903587789847,-1.75857592377149e-17,-0.240418719843561,1.38777878078145e-17,1.00249299243806,1.00995048585417
90,10,3,0.250068311716437,0.210562672546225,0.824914411034323,0.0455671525239788,-0.0145981684875707,-1.38777878078145e-17,0.126150079225559,-4.16333634234434e-17,1.0060990777254,1.01962237792195
90,15,3,0.232393254594876,0.260681920907697,0.907932947745033,0.107859798569724,0.0102348101386358,1.85037170770859e-18,-0.310650860268637,-5.55111512312578e-17,1.00060195855405,1.00695616358273
90,10,5,0.363976731145362,2.07148980801279,1.32714252190817,0.0579971225673113,0.0384325589139117,-8.32667268468867e-17,0.313935061532171,3.12250225675825e-17,1.00108654406153,1.00661055206573
90,15,5,0.283826434487735,1.41015514990294,0.965755036950435,0.0419730603527695,-0.0601939284259821,-1.48029736616688e-17,-0.324543082905906,0,1.00443617212903,1.01534287450645
90,10,10,0.27158810505987,0.243334265962224,0.686097887468511,0.0558039255215531,-0.058223595471688,-3.19107804416796e-17,0.0255872193428416,2.08166817117217e-17,1.00090424470053,1.00686490884446
90,15,10,0.227136782673485,1.32755222212491,0.538371600027928,0.0784872832479959,-0.0702065289774689,3.51570624464633e-17,0.0920261386868036,3.46944695195361e-18,1.00075109845642,1.01217478604611
120,10,3,0.291482435530575,0.291636175716455,0.801094084420732,0.0709867063876743,-0.0179638795440375,2.08234579752997e-18,-0.0790723969678792,2.77555756156289e-17,1.00008068874597,1.00727646220158
120,15,3,0.213854383630871,0.235844241755167,0.541365549119862,0.0629488384218582,0.00229998493272791,-2.21972324780199e-17,-0.00353437057157423,0,1.00189253664115,1.00943534882487
120,10,5,0.280249833527491,0.342165451467802,0.984250736268611,0.050654890688622,-0.0160500491440417,0,-0.460595397139838,-2.08166817117217e-17,1.00265130445919,1.01709047048785
120,15,5,0.218924608702485,0.321767318190457,0.742642775029028,0.0683809090838928,0.0278284374047198,1.24990440451371e-17,0.266854096333086,0,1.00190302723725,1.01300962765665
120,10,10,0.273571397346821,0.206617154686689,0.979444574842549,0.0768363474224738,-3.85393468486571e-05,2.77962331970971e-18,-0.175174825133148,2.08166817117217e-17,0.999882094787721,1.00520008516168
120,15,10,0.233280856817185,0.151026209034957,0.928462132235045,0.0544850899702215,-0.00441919427690231,0,0.144184085620231,-3.46944695195361e-17,1.00553650132612,1.02232781763346
