"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
"1",0.0194677099359878,0.00919163812220104,0.0218799160317138,-0.0129688826925439,-0.0286716207207426,0.00716612079888012,-0.035518802577342,0.00562883323526387,0.0152915963473093,0.0179341650839225,-0.0383265582585474,-0.0203062235903773,0.0738516430005473,-0.026131795824305,-0.0645528367439183,0.0286756427444601,0.00389208003180671,0.0150993858448077,0.0701743007590382,-0.0629673307467968,-0.045237316589805,-0.05786459359935,0.0103613038206486,-0.060013452469091,0.00609677460737629,-0.00102801657629869,0.0293956209175385,0.0284579813534102,0.0304562158893546,0.0583997566691596,-0.0433261773329687,0.0572580300010079,-0.0153014879515424,-0.0730900761218184
"2",0.0199426064665312,0.0102742523748691,0.0216388342261561,-0.00935465513740572,-0.0306306653049944,0.00654719907915324,-0.0323368712878344,0.000384453367909802,0.0205833334473195,0.023807945715388,-0.0425352272185359,-0.0226081281020192,0.0725003945131832,-0.0287835388768973,-0.0643930452128438,0.0272248054219594,0.00324794626122252,0.0165943243610806,0.0718305429983602,-0.0633423109533135,-0.0476332634907783,-0.0608907618058864,0.0087249421514838,-0.0593622805639316,0.00403542845454778,-0.00148619250697213,0.0333072163241316,0.0295211628817601,0.0342366666913023,0.0542948727882163,-0.0457633834458532,0.0561109813098414,-0.0191062020843491,-0.0702920428853406
"3",0.0181548184497759,0.0153591635561186,0.0237078384417698,-0.0125316706657661,-0.034600375654515,0.00723144428358395,-0.0320347294744769,0.00278420520918764,0.0265220363952944,0.0254238065084313,-0.0427198262430259,-0.0178986404834808,0.0744264210875848,-0.0308070546372545,-0.0662004819234013,0.024826305828348,0.00281066956598437,0.0171526880395142,0.068882536332528,-0.0648189721256694,-0.0450085911415011,-0.0616328995085619,0.00956804045756287,-0.0597074321557078,0.0065511299306026,-2.99255057458732e-05,0.0339880676949002,0.0301110755483921,0.0360436608184234,0.0549206376815997,-0.0477628223794759,0.0642468228926761,-0.0165545117522016,-0.0690152451659081
"4",0.0165790724581344,0.0132210708279402,0.0247195597275596,-0.00994235615323516,-0.0328669131596539,0.0128704024870738,-0.0327520013210362,0.00387837002823297,0.0314077803777889,0.0244344017868592,-0.0413153838025029,-0.0192119064532158,0.0720294932104498,-0.0289826147094038,-0.064716962222702,0.0275081840330601,0.00677227056737697,0.0161268991113305,0.0719620777257219,-0.0642845813399216,-0.0433159476407844,-0.0657699582238009,0.0109170487996421,-0.0560447771269718,0.00744456529031103,-0.000937822046997132,0.0339289919483602,0.0316430399371194,0.0422189060259906,0.0551589895020851,-0.0458158712555093,0.0667446116004034,-0.0141148601716618,-0.0681644877365716
"5",0.0147246624576626,0.0104438938930932,0.0266738856594707,-0.00985468171242253,-0.0390159770904757,0.0129072884328046,-0.0317138048183307,0.000389155200416024,0.0274307861978578,0.0245242559815638,-0.039934190318645,-0.0279732544737377,0.0700806462588346,-0.0286699303364781,-0.0675123188658827,0.0286913233912306,0.00942684364052727,0.0136058440916871,0.0763749492590754,-0.0640167168072528,-0.0408342189061649,-0.069551413415245,0.0111069876730468,-0.0524218175388019,0.0079960996347908,-0.00408797856350634,0.0333391984679867,0.034124014067693,0.0407489786260381,0.0556744913313341,-0.0445236012940025,0.0638428269572061,-0.0127417020966866,-0.0764810678046148
"6",0.0149483377730986,0.00838893197383792,0.0298185478445157,-0.0116399048480705,-0.0384362231182497,0.0111317289233702,-0.0361225791357783,0.000321497144564365,0.025726822846963,0.0212447051607253,-0.0374067591221667,-0.029548686081173,0.0716491330465632,-0.0272642328207602,-0.0642709768639197,0.0317085727545661,0.00814617097937778,0.0176034161731106,0.0756828059559025,-0.0668179294339029,-0.0449586280118808,-0.0675742773199313,0.0129405481103377,-0.0544784331269621,0.00713708658380923,-0.00101830798203976,0.0325102402068456,0.0376715935025135,0.038687044475724,0.0542799267750315,-0.0428817987770916,0.0632892584341747,-0.016691638348448,-0.0734718791499825
"7",0.0128011161256847,0.00891687987084413,0.0288880502667128,-0.0167286575653109,-0.0365895334118016,0.0104793944518598,-0.0319463165930832,0.00324163003570202,0.0239770407828562,0.0240111574952765,-0.0372823315305936,-0.0251526447596515,0.0691941531294486,-0.0289932815050206,-0.0629887175513678,0.0319804199463508,0.00698447127525625,0.0170526350078865,0.0740304626418027,-0.0677298363759031,-0.0426974548081675,-0.0658098375932868,0.0119102841544727,-0.0546557748592167,0.0064900811881717,-0.00179698202314109,0.03578815395365,0.041719951953121,0.03650080926826,0.0568158562381339,-0.0428546652517626,0.0682693882463873,-0.0172995404423282,-0.0769228205407752
"8",0.0169046405846228,0.00984635999052525,0.0266994497000663,-0.0147234696719318,-0.0392727647264753,0.00922471945505138,-0.0300747977831049,0.00671056619896364,0.0203839553012503,0.0221804500726899,-0.0375583738960736,-0.0238409613833393,0.0682852760421345,-0.0289744785556136,-0.0614234687509166,0.0339681886590904,0.00553362247403193,0.0148570938318057,0.0718758883241351,-0.0662628776873336,-0.044182011658605,-0.0632233662796786,0.0170297842654108,-0.0562311552608435,0.00917085761353,-0.00276393393774273,0.038237289886352,0.0421384867079222,0.0420654360727239,0.0616568556718581,-0.0429854210601054,0.069057694009294,-0.0166649606725723,-0.0776025576762051
"9",0.0159464917959092,0.00647312534007063,0.0301531344579334,-0.018301508105713,-0.0377582507488807,0.00949388118160037,-0.0301181427726913,0.00871328732218409,0.0142683949290963,0.0196655338966919,-0.036864574209849,-0.0290724454377968,0.0695599151851897,-0.0306056590260638,-0.0599225991720405,0.0344203078620015,0.00636785075911966,0.0139877579352741,0.0756725039068877,-0.0655751398537592,-0.0485334893924335,-0.0687361299830411,0.0185009523873469,-0.0560130240389941,0.0102412519533862,-0.00556117500522796,0.0414589721160295,0.0454106975008829,0.0407528781188425,0.0677319955410977,-0.0403120667198887,0.0693985723087387,-0.0210013663231035,-0.0803518156219399
"10",0.012083917644509,0.00752387035294852,0.0289508400363775,-0.0193907053947862,-0.04105311138011,0.00796180647182553,-0.0307863619707988,0.00740364389848924,0.0127052176487461,0.0197116755188332,-0.0416774257582397,-0.0291773152829796,0.0653776644232187,-0.0323427709839949,-0.0611074393916931,0.0316610407274927,0.00166316108866197,0.0135528067443203,0.0776719459583532,-0.0663693019670327,-0.0510197512044656,-0.0669316022500389,0.0208482854890869,-0.054285303887419,0.00967417718020909,-0.00982861754608358,0.0427914458526023,0.0434125786321956,0.0355550557050156,0.0704786219389604,-0.0402446887616967,0.0733273887084875,-0.0189153909912783,-0.077929838286429
