"","x"
"1",0.216049882339508
"2",0.371239984349264
"3",0.279845606267506
"4",0.178812550449166
"5",0.505970103775849
"6",0.474018309523875
"7",0.159454561481051
"8",0.198203435442988
"9",0.353048219363677
"10",0.361844303297213
"11",0.258534549304416
"12",0.387780030458738
"13",0.330682212137484
"14",0.153304145330399
"15",0.338524258844878
"16",0.190776368086504
"17",0.491203505418019
"18",0.171950433992624
"19",0.217999084285905
"20",0.24848203596515
"21",0.493640366429302
"22",0.205297191868951
"23",0.290155836034861
"24",0.261628854816885
"25",0.125259052386033
"26",0.340041222131355
"27",0.222201204160454
"28",0.335883513245578
"29",0.450123950533261
"30",0.396063195318017
"31",0.404042647390656
"32",0.237308155619842
"33",0.494979592297473
"34",0.32801016628993
"35",0.201311851803258
"36",0.392093070879148
"37",0.244220103191951
"38",0.442965381326866
"39",0.418191512842492
"40",0.133165832875013
"41",0.322185506903145
"42",0.179408261741895
"43",0.293523382587776
"44",0.549808722436218
"45",0.403294572781025
"46",0.316258396815949
"47",0.315528901972956
"48",0.152107403697183
"49",0.130667977975841
"50",0.146020203130536
"51",0.0741367380008961
"52",0.182174901990879
"53",-0.0489259764485725
"54",0.248784103230598
"55",0.544393828636855
"56",0.408682481024373
"57",0.14947313831189
"58",0.316373358958826
"59",0.503875073350357
"60",0.359577461206852
"61",0.441505109491386
"62",0.068790016461974
"63",0.453632780819246
"64",0.230524571659946
"65",0.349361902291329
"66",0.267158929612915
"67",0.319472755898782
"68",0.344928157508309
"69",0.359252337984698
"70",0.160276093195427
"71",0.356542827210876
"72",0.249866776543693
"73",0.289053645369293
"74",0.254206834504873
"75",0.1714743227531
"76",0.313477091608989
"77",0.318515717041876
"78",0.171754928524169
"79",0.207474234867864
"80",0.536464128072167
"81",0.0819930368921008
"82",0.549881997597196
"83",0.307204953759366
"84",0.459599822458448
"85",0.381470240324518
"86",0.176080597195538
"87",0.0721337043470038
"88",0.346087120728829
"89",0.236748270460447
"90",0.0167035475895854
"91",0.404746625061125
"92",0.285801095068302
"93",0.0500758298326747
"94",0.137483526366454
"95",0.201221262543789
"96",0.532537288880558
"97",0.428568437027554
"98",0.186350620848192
"99",0.431921669354743
"100",0.486099259761359
"101",0.226821102411958
"102",0.324411576482627
"103",0.43430719470371
"104",0.120260822531767
"105",0.407476442012177
"106",0.36450084172838
"107",0.5058734762167
"108",0.0661762495831608
"109",0.423124617155547
"110",0.216814153690977
"111",0.459257679276343
"112",0.23880383368396
"113",0.286085324844358
"114",0.163032163769414
"115",0.655781380104052
"116",0.389293261862405
"117",0.336658482524799
"118",0.449381874923961
"119",0.52183510044721
"120",0.304367858154204
"121",0.172889266568879
"122",0.483886493069224
"123",0.618987096027558
"124",0.445333366008386
"125",0.418764547396345
"126",0.354225596325666
"127",0.329934767990605
"128",0.487324797840013
"129",0.454288363428809
"130",0.447540357683343
"131",0.57839078308576
"132",0.432802737875442
"133",0.273284349103281
"134",0.515711974767426
"135",0.174568771449885
"136",0.53903111747056
"137",0.442122259881857
"138",0.227045075390019
"139",0.429103310469869
"140",0.505867462132821
"141",0.419458326955656
"142",0.289203399938465
"143",0.526946005482379
"144",0.389601135543527
"145",0.321282464887641
"146",0.559946835350425
"147",0.210488860252808
"148",0.543151640965021
"149",0.150062257341749
"150",0.591778074651187
"151",0.0676701179696873
"152",0.634323886555132
"153",0.394308344190481
"154",0.385852345034604
"155",0.62958588639542
"156",0.349056741840472
"157",0.34291628691204
"158",0.0478269151633735
"159",0.592198449295316
"160",0.233719611449014
"161",0.267909927261261
"162",0.64195146903117
"163",0.270193121504927
"164",0.34504764749688
"165",0.392020590368732
"166",0.278913499988546
"167",0.224134544338499
"168",0.295199257744474
"169",0.233407956853167
"170",0.483768352427421
"171",0.403366801349767
"172",0.601982941419677
"173",0.467254413325406
"174",0.281227592733856
"175",0.25091369564972
"176",0.396675296713966
"177",0.398800936839146
"178",0.385682051918131
"179",0.322874965580802
"180",0.328649835607298
"181",0.463315874491046
"182",0.439690243619703
"183",0.478048264683346
"184",0.213982315928337
"185",0.365806809339918
"186",0.531646322066876
"187",0.157433171160411
"188",0.348049571104769
"189",0.506620124503813
"190",0.102482971971415
"191",0.379271898939827
"192",0.156120900588201
"193",0.298091287383583
"194",0.260655140003871
"195",-0.00419359161401919
"196",0.277730283346236
"197",0.469831100056275
"198",0.336265023252965
"199",0.557393498595637
"200",0.520413634494069
"201",0.229944060273743
"202",0.477613183474635
"203",0.600544404414493
"204",0.671513095163014
"205",0.526890911753911
"206",0.499957126554594
"207",0.544863784973691
"208",0.351801923261628
"209",0.376093560105482
"210",0.538037734165928
"211",0.407592918273488
"212",0.535596269192352
"213",0.360734247766575
"214",0.438406352266705
"215",0.476389641556736
"216",0.458819454938223
"217",0.541986350161117
"218",0.364546345155077
"219",0.807167710920288
"220",0.38648117111746
"221",0.608956794920737
"222",0.345529659343437
"223",0.65732187768802
"224",0.333274914438638
"225",0.634165737553877
"226",0.64650192678124
"227",0.521860790118948
"228",0.629421879875659
"229",0.323469073857729
"230",0.127674866879633
"231",0.635225109290266
"232",0.46301272372807
"233",0.44224828264608
"234",0.441441503679971
"235",0.0158362799289254
"236",0.638421662281738
"237",0.453997736618369
"238",0.370566622510718
"239",0.531335627020909
"240",0.392711537926772
"241",0.670020092614726
"242",0.389420176640973
"243",0.311685732427783
"244",0.29317883706539
"245",0.495079786560038
"246",0.103220099598133
"247",0.470120375630121
"248",0.291419618444987
"249",0.589457994419379
"250",0.516561234798718
"251",0.829065985366672
"252",0.544231484130559
"253",0.439826424341445
"254",0.342753430854462
"255",0.204423881125891
"256",0.349121986375156
"257",0.336637005037509
"258",0.766526655142228
"259",0.588672718036975
"260",0.403854648580561
"261",0.4904305285939
"262",0.437808982446946
"263",0.530705282635696
"264",0.274295915284079
"265",0.311668261808567
"266",0.209840426946689
"267",0.532065176405363
"268",0.47000192525807
"269",0.477028107787653
"270",0.345416461908417
"271",0.522359099371339
"272",0.318950219930797
"273",0.282990918611746
"274",0.29320219716866
"275",0.547900834201253
"276",0.247935758259456
"277",0.564817122424425
"278",0.600383187682721
"279",0.351369455526993
"280",0.60426199589228
"281",0.570311230140633
"282",0.51886405372966
"283",0.54388370984579
"284",0.294690668137702
"285",0.554411941374496
"286",0.426065410783341
"287",0.490751252518916
"288",0.600192114088437
"289",0.283488812978499
"290",0.510366960259304
"291",0.434474304787295
"292",0.405798156662679
"293",0.404621006080026
"294",0.361849614790838
"295",0.193403925540085
"296",0.429568233587639
"297",0.357547459420302
"298",0.231289073352547
"299",0.238010482700547
"300",0.490521118163139
"301",0.198651810028179
"302",0.39882631879708
"303",0.578834352517722
"304",0.479238022452403
"305",0.127195473671525
"306",0.420966188456825
"307",0.2229299466344
"308",0.26841784719811
"309",0.230189041344685
"310",0.34135693302433
"311",0.223951467561096
"312",0.173301053583739
"313",0.283803968101439
"314",0.00776486801274191
"315",0.34542014544757
"316",0.323077803051504
"317",0.249437030499963
"318",0.0577705036449148
"319",0.37291090325005
"320",0.612275931087301
"321",0.382482769169735
"322",0.523829057786914
"323",0.373082110720569
"324",0.360789666178251
"325",0.31544654846312
"326",0.241101081137803
"327",0.299594552369712
"328",0.284376803872773
"329",0.222674835117037
"330",0.555030910101772
"331",0.0659700687107991
"332",0.356831862619512
"333",0.502466667305784
"334",0.235320537580787
"335",0.255906518243969
"336",0.381437519186642
"337",0.363999395850337
"338",0.117984939955783
"339",0.110258816854553
"340",0.26964441256167
"341",0.470733468400797
"342",0.203048915557232
"343",0.0938823151340412
"344",0.246801067936168
"345",0.336735114040587
"346",0.563726041398521
"347",0.336656343052797
"348",0.242528768291486
"349",0.43359342053093
"350",0.411291921707507
"351",0.345404501779197
"352",0.197967320928052
"353",0.185894058186451
"354",0.38001068013842
"355",0.0947966352812609
"356",0.110157727997124
"357",0.428406999615045
"358",0.268287991972783
"359",0.3246096621719
"360",0.0284821579680776
"361",0.175290390474166
"362",0.273832549759987
"363",0.371267753193463
"364",0.326908967056273
"365",0.0670524555685463
"366",0.0641133816722459
"367",0.258952963921062
"368",0.324998652140032
"369",0.302410739361149
"370",0.297818072075252
"371",0.221491515146666
"372",0.14818183789701
"373",0.419315881476076
"374",0.332780990393586
"375",0.178975425898916
"376",0.488678142809382
"377",0.255694180320913
"378",0.356890066508819
"379",0.166433663135163
"380",0.0121178593378969
"381",0.0534372533061514
"382",0.343416270686844
"383",0.278165825881326
"384",0.206625183310909
"385",0.213836518906353
"386",0.309700089229725
"387",0.26587474023208
"388",0.357142964715595
"389",0.231328269931616
"390",0.272780502069599
"391",0.489623953488491
"392",0.343908645818801
"393",0.302862851916893
"394",0.171631200178907
"395",0.215728210199079
"396",0.410875954718976
"397",0.488435690146159
"398",0.278983937422314
"399",0.186838841388108
"400",0.293645884299947
"401",0.504004442317145
"402",0.361461313665153
"403",0.31183924933953
"404",0.342957996692667
"405",0.363234147599315
"406",0.32469350192526
"407",0.411473124643526
"408",0.397577041704422
"409",0.339286426562426
"410",0.42958766214162
"411",0.248461027763355
"412",0.526393195458643
"413",0.399178308675238
"414",0.693286036697006
"415",0.254271577152233
"416",0.451210453095198
"417",0.528323680858545
"418",0.360885775320396
"419",0.465232591364783
"420",0.441441187031616
"421",0.154193993502095
"422",0.38725830268458
"423",0.272482101457218
"424",0.28899982203285
"425",0.177767015547164
"426",0.155207753236084
"427",0.578920357251659
"428",0.468396636746183
"429",0.348927163638725
"430",0.262719611409828
"431",0.369153173457711
"432",0.503618374211836
"433",0.164662180091882
"434",0.330490614970521
"435",0.0231946075650816
"436",0.495714545281674
"437",-0.0894418325203819
"438",0.209473438361998
"439",0.326216464766223
"440",0.516197176948167
"441",0.229267183344494
"442",0.562622047871187
"443",0.412807755179502
"444",0.393155716383863
"445",0.39939734986222
"446",-0.0433700881893781
"447",0.230246375551071
"448",0.253373723045449
"449",0.599452108663864
"450",0.366014335641522
"451",0.257191008347229
"452",0.365373199387709
"453",0.353494248196957
"454",0.379199311971761
"455",0.30536951422301
"456",0.308833906886262
"457",0.286030495865792
"458",0.465985445599854
"459",0.2741987245702
"460",0.280568955402857
"461",0.221725520776555
"462",0.430724547355682
"463",0.261110596736337
"464",0.209641068655837
"465",0.424030895622914
"466",0.352008653986589
"467",-0.00941262648728485
"468",0.551471048958336
"469",0.227034857928656
"470",0.249870117903833
"471",0.519807264773771
"472",0.569183106138081
"473",0.564646696977609
"474",0.262725322746637
"475",0.373223407824486
"476",0.35531039476569
"477",0.334709823081287
"478",0.248697465980875
"479",0.534350679383541
"480",0.0692264414107784
"481",0.417799462758031
"482",0.200534962798046
"483",0.167508567681193
"484",0.458076048716712
"485",0.486711044010702
"486",0.446740723486959
"487",0.179631690237313
"488",0.242043183530999
"489",0.356753294882661
"490",0.411678399343775
"491",0.446231852705881
"492",0.507974204815007
"493",0.41568720445536
"494",0.234478078455837
"495",0.587416332820875
"496",0.454044015146616
"497",0.547134241420812
"498",0.0569728433058104
"499",0.45000172318024
"500",0.524010860039564
"501",0.589367359763168
"502",0.287374442117591
"503",0.425360637013757
"504",0.510856421745665
"505",0.322041510004511
"506",0.481763206769337
"507",0.114493259719265
"508",0.484563643196653
"509",0.609077329408771
"510",0.345173191249922
"511",0.523241052778614
"512",0.390603607793005
"513",0.539224195922101
"514",0.557769198033953
"515",0.209584855029763
"516",0.398233651282635
"517",0.589642430399149
"518",0.467128360998282
"519",0.436955551206651
"520",0.470285223985584
"521",0.538475237990547
"522",0.367457974207474
"523",0.416636101589847
"524",0.457885790584669
"525",0.561013825173712
"526",0.555279965608931
"527",0.509927838119462
"528",0.317972128365797
"529",0.0612145883233107
"530",0.513637217210128
"531",0.24709404852717
"532",0.420164740848308
"533",0.22770313625072
"534",0.402217360014393
"535",0.492018133175227
"536",0.485204749538878
"537",0.447171215126374
"538",0.523443346776509
"539",0.42811060769363
"540",0.220631028041518
"541",0.467205357432453
"542",0.445080656797917
"543",0.578971835227697
"544",0.420847654442614
"545",0.245782522061556
"546",0.417972891944198
"547",0.427473993153195
"548",0.559455477257036
"549",0.324169593894389
"550",0.497940514002544
"551",0.417011073639155
"552",0.42598092404847
"553",0.394355451078916
"554",0.366482007913109
"555",0.302876384078989
"556",0.472725788844705
"557",0.487212799135293
"558",0.459361682882608
"559",0.380244869823085
"560",0.374052687200231
"561",0.294312412553214
"562",0.63820004608531
"563",0.30134788044006
"564",0.306543640732861
"565",0.493068410708928
"566",0.325223161513676
"567",0.353587901382431
"568",0.411754452252621
"569",0.255404826808377
"570",0.294757873398135
"571",0.542074778103246
"572",0.472040963554721
"573",0.335256981700173
"574",0.0811421548884627
"575",0.416650403555214
"576",0.422890660201742
"577",0.393848665160562
"578",0.418712303748675
"579",0.482446493640657
"580",0.196776171889916
"581",0.158999633141103
"582",0.328280874058204
"583",0.324055109505162
"584",0.416878660482782
"585",0.395903219749396
"586",0.364731391387979
"587",0.174205527980606
"588",0.287091439245396
"589",0.379755168295188
"590",0.306300419382112
"591",0.330830350156587
"592",0.480881336075606
"593",0.308523664905657
"594",0.377029658553087
"595",0.366722642344823
"596",0.218985485323675
"597",0.166762827351236
"598",0.169750384844373
"599",0.182634717183955
"600",0.187414645700507
"601",0.504267314933353
"602",0.565619009355352
"603",0.447605154407712
"604",0.305125329688713
"605",0.245546965706691
"606",0.407804811544771
"607",0.404762550005106
"608",0.155424979467488
"609",0.145114734855988
"610",0.0989787040866336
"611",0.426669456652526
"612",0.353743235997974
"613",0.0726174361881862
"614",0.309446363510603
"615",0.259794853565799
"616",0.289956842327816
"617",0.300496096144347
"618",0.210864312008436
"619",0.292403789427633
"620",0.454062089100088
"621",0.254422493949223
"622",0.181065912512846
"623",0.275076918572131
"624",0.15536958885856
"625",0.16951837534487
"626",0.339403428179749
"627",0.0750533496609244
"628",0.342047790307176
"629",0.307098356981879
"630",0.182982088782772
"631",0.157887367618967
"632",0.376176998693258
"633",0.200473897540402
"634",0.292340641123282
"635",0.112022888045862
"636",0.415098424438105
"637",0.338198881461617
"638",0.192341514384879
"639",0.281913497608808
"640",0.243564802519687
"641",0.379665833991502
"642",0.221948088719895
"643",0.429691436690074
"644",0.470891458608517
"645",0.265590977811015
"646",0.226216962737403
"647",0.0740400542937271
"648",0.133448972031906
"649",0.385132799272611
"650",0.227335472074069
"651",0.087815446993848
"652",0.349320395222495
"653",0.1797930259115
"654",0.0164135950003845
"655",0.582359480220332
"656",0.135041173284648
"657",0.201615005884288
"658",0.376548878648864
"659",0.071361481984925
"660",0.109916034140671
"661",-0.0634895644960481
"662",0.420091740223873
"663",0.212383143608191
"664",0.221494324285177
"665",0.419108831691137
"666",0.204488957554463
"667",0.271632630475407
"668",0.350336256294472
"669",0.366570246041157
"670",0.336303691632833
"671",0.384613282862809
"672",0.449792508192066
"673",0.463326376648622
"674",0.394511366725533
"675",0.404610672944919
"676",0.351329427566693
"677",0.318738813732086
"678",0.329406669347407
"679",0.345063962166136
"680",0.467089358396127
"681",0.256700200282025
"682",0.463105794257985
"683",0.3808291002181
"684",0.507097632729951
"685",0.542145246515562
"686",0.50810324286402
"687",0.291195587915419
"688",0.271749201221898
"689",0.51259734310845
"690",0.345631636649855
"691",0.435354675775621
"692",0.323868766986754
"693",0.617511135831064
"694",0.184619208617979
"695",0.496576697838445
"696",0.600423958376536
"697",0.492292513774068
"698",0.578306722325434
"699",0.401153743655089
"700",0.323341090112894
"701",0.653770098462986
"702",0.340794045164596
"703",0.33781400931588
"704",0.412866293943094
"705",0.19797065422146
"706",0.443065543933039
"707",0.192088719939542
"708",0.398637093280321
"709",0.422822340703729
"710",0.460870994002957
"711",0.251058487130409
"712",0.299752119351146
"713",0.433282912772376
"714",0.392506711527162
"715",0.539165811565354
"716",0.182202457161136
"717",0.404047012746456
"718",0.355148508665844
"719",0.469684147717147
"720",0.580089301353887
"721",0.459803099294145
"722",0.577511604815628
"723",0.363945827158579
"724",0.325756723577185
"725",-0.0050311611093438
"726",0.444391872432915
"727",0.27390851170548
"728",0.343356660021725
"729",0.458264436438919
"730",0.237844230295174
"731",0.19967793632874
"732",0.265205266257546
"733",0.428120951878591
"734",0.305395169590898
"735",0.453716202191672
"736",0.296954231629405
"737",0.595244509879437
"738",0.536955015339202
"739",0.304397373617625
"740",0.272780534078203
"741",0.132940445044193
"742",0.340160326445514
"743",0.327834013158998
"744",0.411634459810454
"745",0.0703907666519934
"746",0.319149402514085
"747",0.386046288238976
"748",0.308815735669737
"749",0.109240025330974
"750",0.420647196116142
"751",0.415925725024736
"752",0.421823296250934
"753",0.381230986673094
"754",0.179041717449251
"755",0.467115438463915
"756",0.252051752443568
"757",0.403098860646392
"758",0.363139255821506
"759",0.172429053807407
"760",0.313300306411647
"761",0.497461080345689
"762",0.173888331053019
"763",0.303983199790608
"764",0.228120836238017
"765",0.540790860426143
"766",0.340433663645448
"767",0.348002358116643
"768",0.521579809885266
"769",0.301119337212695
"770",0.308053800507988
"771",0.50306951819036
"772",0.389018087833042
"773",0.629667986697258
"774",0.476890269588792
"775",0.529753860725281
"776",0.547104336517902
"777",0.358217673068062
