"","x"
"1",0.659430427690477
"2",0.648611757956614
"3",0.531458789519139
"4",0.632217355437143
"5",0.551551250311691
"6",0.721132113633613
"7",0.438222837720298
"8",0.677036219338859
"9",0.54598803845566
"10",0.700375010665877
"11",0.730495008937511
"12",0.727421657897475
"13",0.588896016564832
"14",0.504595694287358
"15",0.45104074889907
"16",0.595063655014547
"17",0.475702065656926
"18",0.368908358496655
"19",0.494655191189214
"20",0.622207923161344
"21",0.499238609969822
"22",0.511912891869622
"23",0.454214925720458
"24",0.635650508863645
"25",0.608031287069565
"26",0.571718351230916
"27",0.64850972402062
"28",0.609383718038594
"29",0.681157112823584
"30",0.446214831198642
"31",0.583104521416531
"32",0.568867511162574
"33",0.652653170163268
"34",0.567429555544524
"35",0.468927775104431
"36",0.635094653490029
"37",0.478248207162414
"38",0.595430742060865
"39",0.595766505375937
"40",0.568851382826919
"41",0.57749320401347
"42",0.54339978316281
"43",0.545282560908563
"44",0.692347070300328
"45",0.555878856272809
"46",0.705194947035588
"47",0.596017290689923
"48",0.66761271271418
"49",0.556273365290929
"50",0.468057238875076
"51",0.710390600979794
"52",0.539827300391352
"53",0.447139568412699
"54",0.639122216372526
"55",0.499449426547232
"56",0.69296976110379
"57",0.489843536445699
"58",0.519604196645569
"59",0.669823565381704
"60",0.552166194645274
"61",0.698298264690549
"62",0.676493218113037
"63",0.614046950599161
"64",0.554872536110914
"65",0.647495917988922
"66",0.501387577446501
"67",0.730911147205867
"68",0.586132309494852
"69",0.629852300489069
"70",0.638378732338874
"71",0.654518497265297
"72",0.61527596281102
"73",0.547020459908718
"74",0.71304788676711
"75",0.770287832444053
"76",0.549271078938333
"77",0.459215788450269
"78",0.560232343678259
"79",0.470933776853145
"80",0.535647924225375
"81",0.537672678415243
"82",0.593688720960532
"83",0.434773214940886
"84",0.659963888222342
"85",0.685166122767835
"86",0.418438830842633
"87",0.623765755069403
"88",0.702269902611698
"89",0.603329014051406
"90",0.566816376240702
"91",0.574202496083802
"92",0.39697177533158
"93",0.556344576191985
"94",0.72105024126701
"95",0.66719333478767
"96",0.691016736229096
"97",0.586657627101975
"98",0.490565221489221
"99",0.543625405204018
"100",0.681052725860861
