"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
30,3,5,5,3,0.974056124938191,0.902629074520467,0.996210998441548,0.916275791671624,0.00380208652252537,0.872969555853305,0.119287934379266,0.068032492033863,0.999063142504385,1.00290863286787
30,3,5,5,4,1.13861417316601,1.1113806360729,0.926527767994821,0.673764347353506,-0.0433824227744865,0.977238897183283,-0.143695921453859,0.083726467936682,0.999092539372628,1.00130136245774
30,3,5,10,3,1.15565350276075,1.0094929350568,1.00146663333467,0.845320993633219,-0.0447620093769724,0.949136411281023,-0.00118765879274703,-0.143447488551403,0.999085092646317,1.00326758997189
30,3,5,10,4,1.0718085595029,0.935902871315945,0.942055790677031,0.740807457435636,0.0468139828194388,0.923916780425616,0.0290764943538167,-0.0508779725173415,0.999034203368173,1.00455683174857
30,3,10,5,3,1.14087126366567,1.01536481583462,1.00662292236685,0.845217225105026,0.00527202487459963,0.915490867606667,0.0575825243139371,0.0310315925593163,0.999282479438702,1.00449866425524
30,3,10,5,4,1.09003859587907,1.00393427393412,1.10503188568269,0.915108320955472,0.0442227770093372,0.935978150211209,-0.0194251572174807,0.0098139937232161,0.999481772603308,1.0056320464849
30,3,10,10,3,1.14204093139355,1.05033227524418,1.04738963644348,0.632027102231441,0.0268928272135908,0.95134020080897,-0.0560735026750109,-0.002895623942448,0.999162796550703,1.00299124003452
30,3,10,10,4,0.973217051006202,0.946618790280472,0.94538059883614,0.892605606890251,-0.0454350131335153,0.920421399538648,-0.0552162724705417,0.0235955275070883,0.999360641791142,1.00415689885334
30,5,5,5,3,1.13853210451507,0.97213463564467,0.921680587287749,0.706272446851603,0.0307717949197928,0.919506441990011,0.0490335847238655,-0.0498717044945369,0.999165189764962,1.00231142196603
30,5,5,5,4,0.983420808031577,1.00831760908372,0.759161318878988,0.893782970764792,0.0292468493098246,0.947353879108787,0.0938780034574842,0.0353811280005542,0.999178048139356,1.00471552157847
30,5,5,10,3,1.0612945536126,1.01516125736815,0.969026301700178,0.666679616004591,0.0701262238353784,0.959482205524154,0.0253849459224147,0.0497874876437147,0.99900901378533,1.00238044064344
30,5,5,10,4,1.09658046204014,1.12737723524011,0.950483164089775,0.941954380743524,0.00305240339712027,1.01143057147421,-0.0481393609767103,0.0296829645151624,0.999014045522469,1.00166372385759
30,5,10,5,3,0.964598206605708,1.0215266494868,0.905266035462641,0.898843780820412,0.0378582372016637,0.927543612381228,0.0576738806008636,0.00586447498007434,0.999300834824727,1.00365309824347
30,5,10,5,4,1.0920563919744,1.03931905377702,1.10139389245476,1.00950093237201,0.0480377122195036,0.961846610266457,0.0945593166100608,-0.000532461558378614,0.999427317683161,1.00326891360272
30,5,10,10,3,0.91171796966261,1.00283684425845,1.07925795661796,0.923250678201083,0.00295599562242563,0.938200447202869,0.0602630441340221,-0.0058046427491698,0.999166865176952,1.00355428564811
30,5,10,10,4,0.987659924396592,1.02583634962625,0.996891432468023,0.719525829246104,0.0110486486827797,0.970038241466894,0.0390745102308015,0.0093536809485653,0.999506789256623,1.00512388371687
50,3,5,5,3,1.10237870434313,0.950983021722517,1.02697884567113,0.838211677031646,-0.0213189522001322,0.914118442776136,0.175737572047081,0.0742136323890455,0.999124100204913,1.00234285681259
50,3,5,5,4,1.16061921609977,0.998835129996022,1.00849141840699,0.689568630714123,0.00417638408164447,0.95375079196463,-0.174633426647887,-0.0072176399568922,0.998969317541434,1.00220885813521
