"","V1","V2"
"1","WAIC","13982.1316606823"
"2","ML","13907.3416038849"
"3","AIC","13994.7484744405"
"4","BIC","14116.8573164098"
"5","RhatMax","1.0150282237318"
"6","RhatMean","1.00517423031065"
"7","SE Mean","0.171338556504677"
"8","SE SD","0.0044196258687206"
