"","x"
"1",0.424424595834344
"2",0.402443501443381
"3",0.443776305771633
"4",0.341741916112897
"5",0.40678464752058
"6",0.410477831169511
"7",0.403054522133487
"8",0.392760560525759
"9",0.368357598283904
"10",0.468555433746182
"11",0.353817419065675
"12",0.392565282576804
"13",0.409827184868703
"14",0.414413709308347
"15",0.336500758045644
"16",0.431382970036166
"17",0.414862363610537
"18",0.343403250975435
"19",0.434159389166024
"20",0.42387707093489
"21",0.405941921996419
"22",0.401554183863534
"23",0.423675274315178
"24",0.378194799948495
"25",0.372448197329734
"26",0.354738013096014
"27",0.385985920566344
"28",0.389584765861958
"29",0.403114920162905
"30",0.350240711862083
"31",0.370156837147057
"32",0.37769428192002
"33",0.385444834446518
"34",0.397424836185774
"35",0.44353216973135
"36",0.418816924599151
"37",0.426528020552781
"38",0.386665282809411
"39",0.467215432530461
"40",0.333112967183288
"41",0.317633574113424
"42",0.376488482579418
"43",0.475824854412997
"44",0.379750689037578
"45",0.436615090209287
"46",0.358678798028821
"47",0.381623507870909
"48",0.416688646283404
"49",0.363180169265938
"50",0.350709292898305
"51",0.43532400063929
"52",0.397518654678755
"53",0.368500543158864
"54",0.385950469766374
"55",0.405605617771853
"56",0.457875872298946
"57",0.376740279301931
"58",0.423495558514032
"59",0.385460584553644
"60",0.436104952300959
"61",0.339288398493879
"62",0.377493930405896
"63",0.388800438999163
"64",0.426241151725721
"65",0.426312524265968
"66",0.428011012719554
"67",0.381271818607131
"68",0.376177754111515
"69",0.43047110550397
"70",0.427513615017827
"71",0.335793027554928
"72",0.333695931070746
"73",0.396026035313343
"74",0.382641248243619
"75",0.430976147327555
"76",0.316955695061565
"77",0.419983420462573
"78",0.41668820345691
"79",0.436317747909527
"80",0.456918951443701
"81",0.46693882722973
"82",0.47582439214012
"83",0.435142667221986
"84",0.35091390666066
"85",0.344340262897421
"86",0.408379846943586
"87",0.442983383671102
"88",0.430494198236143
"89",0.38779838210992
"90",0.359459236959609
"91",0.429420587630791
"92",0.411101998805926
"93",0.384375772010739
"94",0.446701591437891
"95",0.429895647758536
"96",0.375314942946419
"97",0.398461095665117
"98",0.388287558180056
"99",0.307085384567885
"100",0.347466386840408
"101",0.32853553645065
"102",0.379317810342939
"103",0.424143589684034
"104",0.413078215454488
"105",0.373606330990582
"106",0.429759507767828
"107",0.405788185693593
"108",0.396044477764617
"109",0.345174267335677
"110",0.351561970807721
"111",0.417519784225032
"112",0.388971435186531
"113",0.372171010329208
"114",0.382451435379731
"115",0.413219686370833
"116",0.291103142660076
"117",0.346092325898869
"118",0.400100812609186
"119",0.366312057465289
"120",0.406390515090708
"121",0.415385552336406
"122",0.401888806395755
"123",0.376676740643953
"124",0.34114997878314
"125",0.36432768513368
"126",0.362226281226131
"127",0.38921045849209
"128",0.384162076617943
"129",0.356165514149157
"130",0.379201599013451
"131",0.347751954324297
"132",0.410002817808738
"133",0.472927668151549
"134",0.407801845999812
"135",0.41094870613776
"136",0.418115479369276
"137",0.44197287871447
"138",0.372799079050876
"139",0.384135375401432
"140",0.390516210522549
"141",0.402428164356989
"142",0.292676775967575
"143",0.460115674615793
"144",0.309554837913124
"145",0.385285706278762
"146",0.402519290059562
"147",0.3864553871263
"148",0.439501107974054
"149",0.382949875849793
"150",0.362188036214192
"151",0.353096069244347
"152",0.323820155011991
"153",0.305057688249422
"154",0.399683648297016
"155",0.422215315427094
"156",0.383473536995647
"157",0.42925945434927
"158",0.395063079542887
"159",0.416337468555417
"160",0.361631359762291
"161",0.353909586721298
"162",0.384327282767152
"163",0.412206898181285
"164",0.51825923851805
"165",0.421130852916313
"166",0.314032324275746
"167",0.378675296216194
"168",0.401793780761947
"169",0.320697818372412
"170",0.380790513673836
"171",0.359191992787209
"172",0.322960777905015
"173",0.361347222034748
"174",0.367366595199838
"175",0.425884098068553
"176",0.302923464684558
"177",0.387082019937921
"178",0.371645096022595
"179",0.476936473179696
"180",0.456154245418145
"181",0.434210113192861
"182",0.332824207661151
"183",0.309208492179981
"184",0.42548809365973
"185",0.496820079037491
"186",0.368769055498697
"187",0.452071945027752
"188",0.34435211389639
"189",0.439431405053993
"190",0.441245446020686
"191",0.358637279351181
"192",0.411554230441579
"193",0.399775317657149
"194",0.386910660657074
"195",0.385083789960527
"196",0.356378297681499
"197",0.366061075068504
"198",0.308223624610676
"199",0.332383479514822
"200",0.437110603294926
"201",0.434483554700417
"202",0.360683743607944
"203",0.321814119633333
"204",0.429541325292342
"205",0.392207927914655
"206",0.335823811616183
"207",0.318543961369971
"208",0.407951988316991
"209",0.310801670762663
"210",0.408871131627975
"211",0.401178009896396
"212",0.3671761984943
"213",0.323377280925902
"214",0.363143310522683
"215",0.407702254832896
"216",0.357928311888659
"217",0.432817246461083
"218",0.384846715760446
"219",0.27870828971893
"220",0.429641398137794
"221",0.351374324232186
"222",0.381962537946297
"223",0.40417364763769
"224",0.353684221384305
"225",0.338671531926511
"226",0.322561394053939
"227",0.385654994462768
"228",0.337431169521878
"229",0.408354922256173
"230",0.370194316413588
"231",0.417720696767696
"232",0.391368924628374
"233",0.347940048595058
"234",0.456566914103317
"235",0.332063191393464
"236",0.364130883504681
"237",0.406832128650023
"238",0.416982255718366
"239",0.348130772198279
"240",0.420757375962152
"241",0.394840265403061
"242",0.345089976629318
"243",0.452742854093178
"244",0.372227189922656
"245",0.445471507093721
"246",0.413396005075625
"247",0.363326261344138
"248",0.351728446664205
"249",0.356379578266668
"250",0.31408441549687
"251",0.382238365401028
"252",0.437952190834627
"253",0.375524873122471
"254",0.44332247075275
"255",0.377696333625413
"256",0.392471494618216
"257",0.351132615207471
"258",0.385170863648068
"259",0.367260393376811
"260",0.448184282367186
"261",0.428241042053173
"262",0.354705097854218
"263",0.29560624554428
"264",0.314574444794672
"265",0.369417723216965
"266",0.324093341129329
"267",0.346422768786502
"268",0.346042236729437
"269",0.370969691337704
"270",0.409078544974716
"271",0.335507248960699
"272",0.314026697465376
"273",0.362596824492262
"274",0.399092620796837
"275",0.315363463733424
"276",0.475425673316725
"277",0.412596221539658
"278",0.473681873883965
"279",0.387655024611539
"280",0.387410552483651
"281",0.38313852541209
"282",0.477056438895389
"283",0.391669608169237
"284",0.414959534496673
"285",0.372441728789032
"286",0.39711141903383
"287",0.433208354491925
"288",0.352140361981636
"289",0.432702627606912
"290",0.344559333349898
"291",0.350359149539731
"292",0.357812672248579
"293",0.348183700844906
"294",0.363673264785624
"295",0.363210865038966
"296",0.392353121979155
"297",0.445035165138874
"298",0.368965501278314
"299",0.310565654760556
"300",0.359921020617005
"301",0.39093744273067
"302",0.325567026461415
"303",0.339880405598304
"304",0.354209748760039
"305",0.28364195558001
"306",0.371666927459098
"307",0.405910418710648
"308",0.303470456288531
"309",0.288663494351763
"310",0.346673579502235
"311",0.424286099707175
"312",0.361863131615415
"313",0.33015887966722
"314",0.389606193214484
"315",0.331289581465977
"316",0.403524645898176
"317",0.370284597311744
"318",0.369084118674667
"319",0.363797604210774
"320",0.358422991223907
"321",0.351434289319722
"322",0.358433704026039
"323",0.336605510563015
"324",0.39164424735723
"325",0.394096816292141
"326",0.371751148867987
"327",0.367316490363533
"328",0.357258441994077
"329",0.35338921660635
"330",0.383722912223655
"331",0.394766028166309
"332",0.345162143990647
"333",0.373053598702768
"334",0.357023317467825
"335",0.281859872330069
"336",0.455664610900986
"337",0.419884980584636
"338",0.321703425414733
"339",0.435532639488427
"340",0.377247668026044
"341",0.385456392622864
"342",0.416928458206393
"343",0.339640222987903
"344",0.320685150047771
"345",0.33902716418926
"346",0.329367909400386
"347",0.368530028082161
"348",0.368767664705792
"349",0.348053334983586
"350",0.365931444657495
"351",0.328954048595388
"352",0.403862252700015
"353",0.333663858159332
"354",0.317804231304462
"355",0.379218415628799
"356",0.37479326688138
"357",0.42456964723845
"358",0.359154920472631
"359",0.28693012244717
"360",0.337490776295159
"361",0.355788468050211
"362",0.31359692380402
"363",0.347297534797641
"364",0.385878909669045
"365",0.330475156221938
"366",0.33391757076804
"367",0.312084202276915
"368",0.354284679881716
"369",0.304433166268382
"370",0.386800238630053
"371",0.333462752619596
"372",0.438344639724643
"373",0.410326195845971
"374",0.383618457432746
"375",0.395649176925597
"376",0.398040004413189
"377",0.31486988399771
"378",0.394208241703962
"379",0.35168750021307
"380",0.415532860291429
"381",0.358599302489361
"382",0.46353517365745
"383",0.417064707812954
"384",0.405938454293498
"385",0.37269102195735
"386",0.371287275773399
"387",0.322437182122403
"388",0.337758446090259
"389",0.371366927029421
"390",0.373032985014581
"391",0.365536787542493
"392",0.418403273463108
"393",0.317093763230452
"394",0.336124180531383
"395",0.384503726122765
"396",0.400835214571503
"397",0.305484903857058
"398",0.326475915893187
"399",0.327839608491863
"400",0.368612879136182
"401",0.367126801310497
"402",0.354054584476056
"403",0.352923601103329
"404",0.336292129360496
"405",0.386779047398289
"406",0.399525969045939
"407",0.424700073207622
"408",0.340743132417257
"409",0.329120257039925
"410",0.322218494250042
"411",0.35933715491259
"412",0.375510111614029
"413",0.394614647139935
"414",0.302004935247513
"415",0.347081766334453
"416",0.3730020688582
"417",0.304184244705795
"418",0.40873610978804
"419",0.273678478425708
"420",0.403411089468565
"421",0.346529456795421
"422",0.419237711160461
"423",0.382533357998054
"424",0.378848247837137
"425",0.367634179510927
"426",0.283198940187204
"427",0.343121226500395
"428",0.31150843691437
"429",0.381580273419604
"430",0.374377396250769
"431",0.389079237051154
"432",0.318377441886249
"433",0.299213391279049
"434",0.387913214165344
"435",0.324375413883293
"436",0.388573385427723
"437",0.473449089536192
"438",0.318242555530545
"439",0.312517053574085
"440",0.35006659988761
"441",0.34212605269723
"442",0.386827718340535
"443",0.318874689582957
"444",0.349827926506754
"445",0.360822209498258
"446",0.316329604535988
"447",0.339538949706196
"448",0.264526348806197
"449",0.36214942073064
"450",0.338921753322404
"451",0.367241954210289
"452",0.32957131829216
"453",0.362691817203272
"454",0.324983939672438
"455",0.354759163189311
"456",0.301922760961081
"457",0.341161739042098
"458",0.26637776554467
"459",0.325705649989544
"460",0.30727272435683
"461",0.355613324142173
"462",0.318578811289013
"463",0.294227979327713
"464",0.336790373330334
"465",0.331435744329766
"466",0.384297953065189
"467",0.348318272384085
"468",0.431859396672497
"469",0.413277898829442
"470",0.415120758353066
"471",0.334361307969051
"472",0.338105778981412
"473",0.367621699630811
"474",0.445304819750143
"475",0.359295591835484
"476",0.3342182493281
"477",0.396702245836697
"478",0.373121462355805
"479",0.367069163411823
"480",0.456951934230761
"481",0.378070415998095
"482",0.32637223977785
"483",0.274718296376186
"484",0.375690995334317
"485",0.405991026297814
"486",0.359364202997355
"487",0.369686776618302
"488",0.374643707888712
"489",0.293867293602741
"490",0.440807487288152
"491",0.358299648746215
"492",0.365597637346185
"493",0.273377381721718
"494",0.338156655292742
"495",0.345902116445901
"496",0.410883983900724
"497",0.408145739958473
"498",0.416345280684482
"499",0.413635205805317
"500",0.4524067865592
"501",0.392974041715374
"502",0.344115938621941
"503",0.425980419217413
"504",0.370424272055416
"505",0.339186216271987
"506",0.395222426291165
"507",0.359085065982017
"508",0.309452371134764
"509",0.41767471088862
"510",0.392278820662715
"511",0.374329454422047
"512",0.430065697861818
"513",0.365880829772629
"514",0.407893977265776
"515",0.40957621146387
"516",0.495153359295191
"517",0.352850396134507
"518",0.405604140533528
"519",0.361391985803731
"520",0.382797937673109
"521",0.342601004694204
"522",0.402444137381263
"523",0.391908717991467
"524",0.427119639582748
"525",0.426859559365077
"526",0.393332050077342
"527",0.339971253103029
"528",0.391247022451932
"529",0.372248614005971
"530",0.345736854985045
"531",0.440969977151799
"532",0.450005608161696
"533",0.393477115373406
"534",0.41564393212092
"535",0.37860397787225
"536",0.340144958181979
"537",0.347158985309046
"538",0.352679334707659
"539",0.350915627877929
"540",0.365023983010919
"541",0.417156959266113
"542",0.29347105285922
"543",0.391091773596406
"544",0.41259396414146
"545",0.411146495262241
"546",0.419068890977861
"547",0.402248195948928
"548",0.412605974455266
"549",0.375086015218124
"550",0.392106090494331
"551",0.417874977618156
"552",0.34750824074125
"553",0.38024519005701
"554",0.414116943736736
"555",0.389523580913695
"556",0.358219838946612
"557",0.40687233864775
"558",0.431437150326849
"559",0.407067073682348
"560",0.453477030285705
"561",0.469364953823392
"562",0.413868441566911
"563",0.437826072579482
"564",0.397942214091798
"565",0.365579870873199
"566",0.386563597774058
"567",0.433042247525182
"568",0.468685853852032
"569",0.425899651919066
"570",0.405423906052483
"571",0.564158093176001
"572",0.465064503101662
"573",0.340883482692263
"574",0.451633246608814
"575",0.329128480862499
"576",0.391200158119593
"577",0.356106293366812
"578",0.36898193778072
"579",0.363677002251003
"580",0.425159977623866
"581",0.372331603603632
"582",0.378833026147413
"583",0.509364663449074
"584",0.372653311364219
"585",0.403099697394
"586",0.352480104587096
"587",0.404694264693907
"588",0.350552359969829
"589",0.452214384357302
"590",0.410884775243858
"591",0.350347324912032
"592",0.460101179902559
"593",0.482259878107248
"594",0.35338882993051
"595",0.423180969603349
"596",0.474893209625571
"597",0.396633664365956
"598",0.434917304411253
"599",0.487108351390478
"600",0.3723023208711
"601",0.406463486551602
"602",0.435459447591733
"603",0.360460874357956
"604",0.373712796409486
"605",0.40697107378575
"606",0.442151813287767
"607",0.396994440416352
"608",0.468756822326226
"609",0.402296790758795
"610",0.395555532657508
"611",0.375443499466919
"612",0.450182991002252
"613",0.384290204401955
"614",0.363771905468702
"615",0.463031353887493
"616",0.463489500710009
"617",0.417694112871452
"618",0.442623861028858
"619",0.372547787288219
"620",0.469424411150424
"621",0.428240361014301
"622",0.384450299572045
"623",0.362995199322539
"624",0.367314686773115
"625",0.420888562230579
"626",0.366251425204699
"627",0.440858883321057
"628",0.434850320033674
"629",0.322773677067016
"630",0.41477003096261
"631",0.324185901637283
"632",0.454668235200643
"633",0.440767025693099
"634",0.459991919816258
"635",0.348195573065027
"636",0.403290145391113
"637",0.416660621283076
"638",0.444374778329783
"639",0.449681822938976
"640",0.440213935203341
"641",0.416764534695276
"642",0.419872172999949
"643",0.393931708030654
"644",0.410753530316244
"645",0.399222194597609
"646",0.413007373709008
"647",0.41525662087885
"648",0.489985700860128
"649",0.363850595101533
"650",0.398152176284764
"651",0.401471481385252
"652",0.492308705807706
"653",0.460499792543772
"654",0.494641573626806
"655",0.433570240120826
"656",0.371975469763753
"657",0.40940215657111
"658",0.370308684026531
"659",0.463324306362559
"660",0.459547027939416
"661",0.537441208635784
"662",0.390237524083635
"663",0.419281488943834
"664",0.424139526287815
"665",0.416461588776428
"666",0.37498467882219
"667",0.466302366037496
"668",0.405000652343473
"669",0.452854101204915
"670",0.368828181762041
"671",0.439480962918958
"672",0.39538711010567
"673",0.34231334475452
"674",0.36604693376184
"675",0.343054510055836
"676",0.318616512685464
"677",0.337859148321391
"678",0.348765270653149
"679",0.398098015304269
"680",0.342112406237851
"681",0.348477686552303
"682",0.325928589194606
"683",0.354697931057427
"684",0.252808291695679
"685",0.436363088670255
"686",0.369212936883499
"687",0.418978936245558
"688",0.372023128499461
"689",0.345431927007835
"690",0.354310947748761
"691",0.447933827300032
"692",0.370681821809086
"693",0.37990597808835
"694",0.340432851769043
"695",0.407619907891587
"696",0.379684482243292
"697",0.374012869034311
"698",0.312643063260659
"699",0.386489467720903
"700",0.268075494688859
"701",0.429361023470334
"702",0.363738271515226
