"","V1","V2"
"1","WAIC","3008.71066185824"
"2","ML","2867.28750062606"
"3","AIC","BIC"
"4","RhatMax","1.00955992098852"
"5","RhatMean","1.00163361781587"
"6","SE Mean","0.140279390602611"
"7","SE SD","0.0105881404445261"
