"","V1","V2"
"1","WAIC","12550.1449903488"
"2","ML","12462.6683828229"
"3","AIC","12558.785903182"
"4","BIC","12687.0001872498"
"5","RhatMax","1.00657208172241"
"6","RhatMean","1.0017427675211"
"7","SE Mean","0.202975280560871"
"8","SE SD","0.00837089162595863"
