"","V1","V2"
"1","WAIC","12597.3736817404"
"2","ML","12528.2022937756"
"3","AIC","12603.5928408259"
"4","BIC","12710.4380775491"
"5","RhatMax","1.09635110471588"
"6","RhatMean","1.05581717481066"
"7","SE Mean","0.192855821876156"
"8","SE SD","0.00910503837202959"
