"","V1","V2"
"1","WAIC","3007.85372829035"
"2","ML","2866.96514955806"
"3","AIC","BIC"
"4","RhatMax","1.00821318543164"
"5","RhatMean","0.999194164781821"
"6","SE Mean","0.14017032271726"
"7","SE SD","0.0116827609035273"
