"","V1","V2"
"1","WAIC","13286.2446645243"
"2","ML","13207.1013098419"
"3","AIC","13317.831032602"
"4","BIC","13458.2562008667"
"5","RhatMax","1.02010187505869"
"6","RhatMean","1.00574198170234"
"7","SE Mean","0.162795354544262"
"8","SE SD","0.00395792499502503"
