"","V1","V2"
"1","WAIC","3006.65796405646"
"2","ML","2866.04050551972"
"3","AIC","BIC"
"4","RhatMax","1.00804313832783"
"5","RhatMean","1.00002662832594"
"6","SE Mean","0.139401192388969"
"7","SE SD","0.0111140170591364"
