"","V1","V2"
"1","WAIC","97.7983133972977"
"2","ML","70.4898364141358"
"3","AIC","144.977925428428"
"4","BIC","221.295951659236"
"5","RhatMax","1.0105938302064"
"6","RhatMean","1.00111047443933"
"7","SE Mean","0.453027287869082"
"8","SE SD","0.0877257592387346"
