"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
30,3,5,5,3,1.04161359384815,0.954705574522167,0.897318141246095,0.744400125802489,-0.0461548916596951,0.895092345786901,-0.0903632914402948,-0.161463243669291,0.998947725553532,1.00422367126338
30,3,5,5,4,1.12964830028339,1.43011000206666,0.767775820330147,0.520110818145275,0.0278276611432417,1.11308367501477,-0.351502109499227,0.111979075882749,0.99881266011763,1.00105530038589
30,3,5,10,3,0.951803927427256,1.1247082865023,1.003721639522,0.851857753618871,-0.0643336760138077,1.00850166977451,-0.0565247533861472,-0.125375755128699,0.998937678620306,1.00443156709445
30,3,5,10,4,0.926460465811538,0.929989260684151,0.868047095587983,0.838629758023102,-0.0267635620578595,0.91981594809754,0.0101603424427255,-0.0872224016400976,0.999117655624212,1.00498053662808
30,3,10,5,3,1.2161679414383,1.13493353846744,1.04705597426685,0.89360814594391,-0.0145312506336823,0.962135116265543,0.195683609310104,0.026198608368668,0.999307137504936,1.00301234521764
30,3,10,5,4,1.40413466628247,1.01783468416178,1.13855408098983,0.856614525250005,0.127195002293818,0.942846220529712,-0.109193840237929,-0.00699623012358746,0.999394179260335,1.00455159097854
30,3,10,10,3,0.909889978296071,1.0081639729003,1.01370586893216,0.730990852829492,0.0501054820511425,0.930144516944816,-0.0369948657731445,-0.0966870305470571,0.999267011688027,1.00398947138344
30,3,10,10,4,1.11371720044411,0.974590354679072,0.968222997551534,1.13867261669738,-0.0301449351597749,0.929528539403113,-0.0760956162824042,0.153137490910824,0.999238318084351,1.00476584383738
30,5,5,5,3,1.21573578602933,0.941883665792156,0.914406835475081,0.655917542583855,0.0688313310841927,0.914618006198684,-0.0315560370636206,0.060764179725841,0.999149532358191,1.00157321434019
30,5,5,5,4,0.845002437196021,1.05489455657853,0.68999425499457,0.731411387996675,0.0227487558833332,0.977534825682012,0.110780588474364,0.0712057000960004,0.999226268539119,1.0051305977601
30,5,5,10,3,1.14230103415443,1.09449303877532,0.846548590907853,0.411333246871814,0.0161262696715772,0.993742433235006,-0.00151362828054032,0.0724698826724556,0.998898036288949,1.00238602919814
30,5,5,10,4,1.26016635951916,1.08943373750479,1.07049326373001,0.911170071928802,0.0284901071927555,0.997228922423619,-0.16596079335254,0.0568115855202224,0.999120733475005,1.00307569215383
30,5,10,5,3,1.09236145026201,1.02338786305369,0.842831267454401,0.843082885434492,0.1731441431094,0.932415422008289,0.169252684153456,0.0650295503619951,0.99927263849607,1.00286562635675
30,5,10,5,4,1.14383880688636,1.00271963971819,1.13799276701064,1.00854263461088,-0.0220061834632471,0.952856500940873,0.186634094346136,0.00200169775981416,0.999393518152733,1.00231866375955
30,5,10,10,3,0.730793137789859,0.940271744662316,1.02885581683316,0.791553778801572,-0.0423453563770761,0.9173281229523,0.177543726855382,0.0444159305710726,0.999246239069986,1.00313385756822
30,5,10,10,4,0.991332196575027,1.05749660068583,0.937532771976072,0.728953073604192,-0.0165312957141098,0.981026553560975,0.130816742491739,-0.0455451163696351,0.999418430127416,1.00548571893856
50,3,5,5,3,1.20740348147456,0.880165088409239,0.966672938606337,1.09899274580656,-0.000990418328870114,0.879760191017135,0.231884265832979,0.221336856930071,0.999076340842497,1.00141453571218
50,3,5,5,4,0.918204905648781,0.95566358171979,0.716048087474365,0.590483461531528,0.00433817815785711,0.933993425831456,-0.114686341023019,0.0107780956278052,0.998994725587882,1.00352358220246
50,3,5,10,3,1.1157628429662,0.935885982963396,1.01396876263771,0.559852122997843,0.00761090732902977,0.924911462393577,-0.00173866753694802,-0.154395375152723,0.999032338399668,1.00123866176298
50,3,5,10,4,0.993538051863998,0.971904640391031,1.13031593321586,1.12575481222738,0.000269894935691032,0.946373362360137,-0.369473947450198,-0.0261493609041579,0.998923037637124,1.00174590389847
50,3,10,5,3,1.13367318862868,1.05411633461041,1.0935705559683,0.763766765120087,-0.0256455155120809,0.975814740947455,-0.154781879760895,-0.126199979092264,0.999112798033007,1.00408108570645
50,3,10,5,4,0.889272110260521,1.05866194559158,1.07310607828117,0.978351988055284,-0.0331668483828846,0.980185688602484,-0.263500404786597,0.0067295896386749,0.999114446450035,1.00324173575239
50,3,10,10,3,1.15247828042843,0.931454357617674,1.04187266577876,0.970505524829015,0.130423013437726,0.913165131599694,-0.203396505726774,0.0240163610772396,0.999085132285965,1.00270643245555
50,3,10,10,4,1.07414916924245,1.23898890070548,0.85256530371675,0.981962581746983,-0.053492789569822,1.06241147898621,-0.110723704782828,0.0564125110915123,0.999182707324248,1.0037605579314
50,5,5,5,3,1.10294352421835,0.949325871962261,1.1982815337247,1.55390681065927,-0.0400772007740186,0.922522258286331,0.0110424511630871,0.130317428863372,0.999054911424719,1.00224617223565
50,5,5,5,4,1.03794577220922,1.38940052389441,1.07005801841251,0.672741672932767,-0.0744403536274859,1.1570120108348,0.134737908707739,0.007781513228099,0.999286687408523,1.00465904606364
50,5,5,10,3,1.16436752106529,1.03493847872957,1.13048725564536,1.07417943829117,-0.0130139274874252,0.977792456178669,0.0086871642821222,-0.14002720064189,0.999091776941324,1.00227117652201
50,5,5,10,4,1.2081232882718,1.16986911826211,0.902424773964562,0.835007259353867,0.00648107321231679,1.04979420185939,-0.146732110848572,-0.070594453836204,0.999062468068878,1.00597771762528
50,5,10,5,3,1.04896039600121,0.970872801520056,0.942481729029944,0.850342014054163,-0.00649488313879281,0.929586697340188,-0.0514475906270138,0.0789835871525924,0.999352421126587,1.0061894573284
50,5,10,5,4,0.917648545538312,1.06784075216837,0.956473603409111,0.713578294587882,-0.0589929820850119,0.989624442995747,0.1125746633989,-0.0556168915588917,0.999336032230893,1.00318104032039
50,5,10,10,3,1.30101436273728,0.974415771343932,1.00635786661437,0.854361277491996,-0.0433427462877731,0.949781405917503,0.0601208725816998,-0.0899036428573448,0.999044054727758,1.00849410994595
50,5,10,10,4,1.04064154101896,1.03531062089619,0.951032978819808,0.891007201884419,0.0553142345969882,0.986363372144916,0.0835427028618405,0.0771912519487116,0.999241171212442,1.00296686459181
