"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
30,3,5,5,3,1.09165219489031,0.860149950901001,1.03254154192753,1.09221561027476,0.0547869240232914,0.847296051695784,0.192212083974135,0.305831985341564,0.99928566413099,1.00391023747667
30,3,5,5,4,1.16148437815267,0.937956597112113,0.942028459392615,0.677234428543168,-0.130811057491878,0.893727504891804,0.0416949086617292,0.0942424668564172,0.999037696385638,1.00084859754217
30,3,5,10,3,1.23596844325613,0.891551179476179,1.01136378654514,0.828800672250181,0.0316756201248776,0.883261477691635,0.0269819816502871,-0.243379042838624,0.999022702902309,1.00297715733104
30,3,5,10,4,1.22650262187741,0.954068625189024,0.832912924712319,0.810968216843514,0.12201173653714,0.935411433216482,0.0636009129690231,-0.00543878073747868,0.999043450449576,1.00538133257741
30,3,10,5,3,1.25947242488796,0.994739448599256,1.03347220248544,0.904735935316825,-0.0101990055251431,0.916913824190577,-0.0876715956953007,0.0682063491965724,0.999214244527752,1.00372726905505
30,3,10,5,4,1.07373078009036,0.943373346019542,1.15794706112277,0.917963203929909,-0.0501038758312063,0.907589188912125,0.154901257310739,0.0408090751905452,0.999543119351105,1.0041225600816
30,3,10,10,3,1.12167688449713,1.03075768261611,1.08004220823373,0.656084937570103,-0.0372355500052966,0.954517530044051,-0.214519667465759,0.166356397734098,0.999219658205207,1.00236290015174
30,3,10,10,4,0.917388067360358,0.947110163801868,0.894924892875552,0.956916001138341,0.00936867952510514,0.921809951400112,-0.0315197743032268,-0.117716766651959,0.999531483717179,1.00436296623622
30,5,5,5,3,1.10505154941928,0.930872520832613,0.921881089932091,0.66529857059824,0.000403995372508062,0.901063837813586,0.303080876054093,-0.186993910538941,0.999315168097628,1.00414423331005
30,5,5,5,4,1.05590299778803,1.07196432666495,0.950133002794524,1.22472986297524,0.00335296515968632,0.96667463065689,0.17738094005761,-0.0169751194187438,0.99914148454378,1.00225653620859
30,5,5,10,3,0.990990043051194,0.942326217306473,1.01240248205955,0.528407867218318,0.023554020157006,0.930569520557261,-0.0751927123724055,0.0698221117642801,0.999095871923581,1.00384008328558
30,5,5,10,4,0.947774149184881,1.02745351949247,0.917472264889034,1.02229363047596,-0.00644457345978188,0.972376771582576,0.102447959982735,0.0969719827168152,0.998834837718184,1.0005542895749
30,5,10,5,3,0.790956110710443,1.06661102245505,0.973200707083745,0.870986379810889,0.0269592317289815,0.941122737836355,0.0973898213969542,-0.0324721253527867,0.999464450336105,1.00569775046568
30,5,10,5,4,0.920714305714966,1.10462955811769,0.960712145200388,0.942566163889031,0.108639999424958,0.983500419231853,0.0713739687703824,-0.108404722840527,0.999131998572078,1.00182742392517
30,5,10,10,3,1.21099896487749,1.01038058637564,1.17287880461877,1.1064125792429,-0.082479258720399,0.943102575899893,-0.0314365219436563,0.0356890558541018,0.999171809371346,1.00295582530657
30,5,10,10,4,0.740832570731509,1.02260804760139,0.971123039011138,0.622214613905299,-0.00863382252832056,0.971430476684548,0.0277031968330881,-0.061784142835055,0.999466312884479,1.00353199046196
50,3,5,5,3,1.01536868342086,0.986324290622795,1.23744920573156,0.711080386391003,0.0948226772397966,0.938879094878183,-0.0322501345157191,-0.0320690530801778,0.999086627609113,1.00140580633065
50,3,5,5,4,1.46401128610558,0.968102463869925,1.27170626537104,0.707566793823977,-0.0797501817608788,0.931590353884675,-0.341158433270561,-0.102494189088846,0.998902311288906,1.00078566146868
50,3,5,10,3,1.18509570311777,0.964453871465012,0.967874770799997,0.59139384294545,0.0596457832745004,0.938283099599689,0.162978226844782,0.0208383276855122,0.99900419092886,1.00283037563141
