"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
30,3,5,5,3,0.208295135691188,0.0672145363767774,0.154014035302414,0.0684890393669673,0.0985134449220656,0.160900924122216,0.0714271687912069,0.191686823093078,0.0857120405327719,0.000659600659852883,0.00432785479569568,0.143208104685682,-0.0165183379495493,1.38777878078145e-17,0.0262512704481998,2.77555756156289e-18,-0.0219540509151576,-1.12757025938492e-17,1.00768246306618,1.01919141028526
30,3,5,5,4,0.20603075710989,0.0714859442399801,0.200841660597002,0.187275054782747,0.246207192520607,0.153347098806334,0.0829303851719891,0.180400487203307,0.255966509351027,0.00288707900197473,0.000626622854264181,0.179899466421154,-0.0347052571118913,7.40148683083438e-17,-0.0311490026494919,2.77352468248948e-18,-0.0214490589396881,3.3534881414745e-17,1.01106956937144,1.02637998254769
30,3,5,10,3,0.157669935946712,0.00245908733973769,0.104381301990807,0.0797057941197184,0.103172782180176,0.174234830537572,0.0763623927696114,0.0923140393008685,0.151996010894812,0.0136285717515973,0.000319521868773857,0.0751045414184683,-0.00653403578286123,-1.8505975831612e-17,-0.0460427761607828,4.16604684777555e-18,0.0334075797368172,2.08166817117217e-17,1.01624811889749,1.0492573330711
30,3,5,10,4,0.0914219213888616,0.0281466634319069,0.0586981903767831,0.116328600398601,0.0185954541254749,0.0353677068645125,0.0196273580727834,0.0306365016363767,0.114039600912356,-0.0181998104227442,-0.00132743590735547,0.035841879587794,0.00433811201054369,-5.55111512312578e-17,-0.0314180216660172,5.20035877966778e-19,1.30435665211426e-05,1.38777878078145e-17,1.00935234494647,1.02875136788934
30,3,10,5,3,0.0961452557826742,0.0235395609020809,0.195959070739437,0.0539530589380957,0.0360618889654758,0.0651863913829296,0.015723143823317,0.236893829778694,0.101399211627442,-0.00500544619511915,0.00490787842557302,-0.118956721095284,0.00197133110619914,4.16333634234434e-17,0.0187023765511998,-3.46267068837558e-19,-0.02118995114042,0,1.01054360900914,1.02043701988063
30,3,10,5,4,0.0895953208841913,0.0422821683380481,0.0822214241809242,0.0479442125897913,0.0243436564147636,0.115243318001249,0.0385077203336075,0.0655500858182775,0.130661789692926,-0.020478290395502,0.00495844414113056,0.0661315287759378,0.00614473061851197,1.85033288536518e-17,-0.0126355368982869,0,0.00393773353801463,9.39670117252346e-18,1.00465114994701,1.01405532156049
30,3,10,10,3,0.0695524958314987,0.00842940950147163,0.0934131961034504,0.0557209117180664,0.0218054873981985,0.0419773529306415,0.031978650549094,0.179428162347522,0.112679694400168,0.00587497024160179,-0.00125277050488874,-0.00957892793607778,-0.00675146838642181,5.55111512312578e-17,-0.00188758012346499,-1.04117289876499e-18,-0.0101149451776097,0,1.0115513463628,1.03699147357369
30,3,10,10,4,0.152117196250117,0.0174147246460116,0.137374027343925,0.0668303339586789,0.0603764750275365,0.148881742985049,0.0332040301958873,0.0451080052346177,0.184961968975087,0.00226213323074548,0.00186661996511809,0.129043535288044,-0.00785893474071383,4.62592926927149e-17,0.0255885744807637,1.90819582357449e-18,0.0129047478629399,-9.25129384991147e-18,1.02276982299286,1.07105396382327
30,5,5,5,3,0.139047272229622,0.0473863984974751,0.131521307062555,0.029418189691007,0.0518412885698514,0.0891438997279372,0.044170236830576,0.0217321792463566,0.111803025731853,-0.00723674111610361,-1.07476233450976e-05,0.114554275817462,-0.00129282134802649,5.55247037584139e-18,0.0281693590580626,-4.16469159505994e-18,0.00181817486375848,0,1.01501851380146,1.0419160780764
30,5,5,5,4,0.172962748611887,0.050615026759829,0.133840565803315,0.0605434764069549,0.106533181091539,0.186769622523995,0.0595158377490663,0.193874334569678,0.121772814944087,-0.0121686660520802,-0.00613060143403645,0.123508674335337,-0.00850242575227331,1.66506348639461e-17,0.00513666128890439,4.16401396870214e-18,-0.0111470888663782,0,1.00299100675136,1.00890780744963
