"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
30,3,5,5,3,0.132165887483324,0.0705574188768943,0.112553862355698,0.0509975152103934,0.123466486850129,0.104157733418461,0.0609902146823845,0.0585237333335608,0.168945243837698,-0.0129259060545802,-0.0145972483270414,0.0590402307858981,0.00823971948311957,9.25185853854297e-17,-0.0574425391279872,0,0.00592634354844424,3.46944695195361e-18,1.00741521935307,1.02176761455003
30,3,5,5,4,0.222307508632847,0.0433579840895873,0.179161579556893,0.120895800084421,0.0819516921458381,0.0823888101886973,0.0628336949416884,0.0872680173349068,0.227670838255646,0.0141002222470038,0.00199334172788831,0.173400430501133,-0.00491295508984042,-9.25355260443748e-18,0.0126813877417219,-2.77555756156289e-18,-0.00198182471474995,1.85037170770859e-17,1.00703434564839,1.01787413884828
30,3,5,10,3,0.103911274560556,0.0460978988685703,0.0260740191988758,0.0972904054968433,0.0489679549417284,0.0423844155384902,0.0498149897102169,0.0364750718151855,0.131448532244569,-0.0103673015547451,1.09892943776687e-05,0.0137131517715224,-0.0061341184110188,0,0.0301065962736459,-6.93550577211821e-19,0.0138078119405636,-1.90819582357449e-17,1.00444235965852,1.02228111013456
30,3,5,10,4,0.152558757075478,0.0353115069316789,0.12052741889014,0.0975766538204703,0.103156872042504,0.0495014675051671,0.046266130224588,0.0266113850590192,0.145325375403957,-0.000980365410899991,-0.000618077474970632,0.0971267192186196,-0.0104417655323891,-2.77555756156289e-17,-0.0115678518983774,-3.46944695195361e-18,0.0115906989929812,1.15732935026513e-18,1.01439427551052,1.04067991125171
30,3,10,5,3,0.0879243672473637,0.053397999771366,0.115165659279462,0.0349627347876665,0.0277708622855523,0.0946630242126467,0.0413445282700274,0.0904089408737009,0.0551779354256196,-0.00600089638418012,-0.00393813411093794,-0.0900143987665814,0.000161984058199671,0,-0.00526821046554025,2.08234579752997e-18,-0.00191137794761657,-2.08166817117217e-17,1.01719244575566,1.05205885156782
30,3,10,5,4,0.121792506400258,0.0182785862726138,0.205179608928134,0.061522665797481,0.00955029877452604,0.102497785475946,0.0277554582264327,0.143366935831819,0.1449655550802,-0.0205897109709093,0.000363806707357954,0.12264806203776,0.00819143039812972,-1.85039994214017e-17,-0.00584119626235202,6.93211764032919e-19,0.0172599707111165,-4.62592926927149e-18,1.00488968481507,1.01508037010381
30,3,10,10,3,0.106047310077786,0.0239909476967568,0.125644601591535,0.101214619633821,0.0233843108737859,0.11104781687532,0.0453932361892625,0.113955110859113,0.115473408588737,0.00407408337506079,-0.000486294565847367,0.101774209742554,0.00713738593485331,0,0.031434863045322,-3.46944695195361e-18,0.00521061712064761,6.93889390390723e-18,1.01517088015431,1.03421252846795
30,3,10,10,4,0.104634750225427,0.0228283887389051,0.0920119746331075,0.0688376716186465,0.0831637094763129,0.0595686170740949,0.0540419934481127,0.114520821732382,0.123312598759441,-0.0104097482788572,-0.00396606730701599,0.0707271416221429,-0.00840238912361625,0,-0.0138983838500646,1.73472347597681e-18,0.00100770355301253,-1.32995466491555e-17,1.00588301189071,1.02013041352597
30,5,5,5,3,0.20172321636286,0.0971338543717481,0.133746526185608,0.0639309767186172,0.0673139463800109,0.0820820284500507,0.0328746609424368,0.110129094002332,0.166334794307176,0.00833300074124405,-0.015263710407402,-0.128687243948039,0.00825235158922689,-6.10636216070992e-17,-0.0230922364038014,-1.38811759396035e-18,0.00228745460615543,0,1.01637416600399,1.04704395076498
30,5,5,5,4,0.099162933933223,0.0911413516560673,0.0541631718525738,0.0857087871032285,0.0341248654513292,0.029843611934988,0.0133750771439074,0.132016637653281,0.147565041386864,-0.00318720557824666,0.00662621073589424,0.000944075630278207,0.0202093833125436,1.1100874993536e-17,-0.0136546809270052,6.24517392010596e-18,0.0153050498115381,-5.78297627522086e-18,1.00928343776068,1.0215123349571
30,5,5,10,3,0.183960814990138,0.0229992111696409,0.151905073733856,0.0801860606810405,0.14334806930322,0.119440611349134,0.0373976051471513,0.0674553724378208,0.174193608102327,0.00891889503846723,0.00446467310448913,0.150710283214057,-0.0141208848384263,-2.77555756156289e-17,0.0121687790580695,6.93550577211821e-19,0.0193810944694724,6.93889390390723e-18,1.0063980726524,1.02470649950171
30,5,5,10,4,0.108997121388686,0.0678495428360844,0.0930551394502327,0.0895995301382655,0.0647376588628105,0.119042567340916,0.0399975175941272,0.0574175135969436,0.146691609923148,0.027321234782234,-0.00150773985887127,0.0862171045510117,0.00269207888632896,-1.11022302462516e-17,0.0239955532859737,2.08200698435107e-18,0.00254186107871794,1.15648231731787e-18,1.00030181203344,1.0033827604111
30,5,10,5,3,0.118499032068595,0.0375940196139239,0.132723737408924,0.0528287776686932,0.120870726512151,0.0893652826679583,0.04433173855529,0.230774298603923,0.0930689218108678,-0.00633310801443553,0.00589912107214801,0.0864992511866348,-0.00585898424545379,2.49827285594972e-17,0.00273912966116848,-2.774752880263e-18,0.00515904743475586,1.73472347597681e-18,1.00405211497068,1.01227788157545
30,5,10,5,4,0.0854298446320632,0.0325231874820174,0.0653488147458681,0.0258752186858132,0.0201760942661883,0.0716944060502917,0.0348022862517404,0.0473931612043707,0.0505865031590847,0.0122005589812355,-0.000738501637409916,-0.0317956455657913,-0.00445272225048769,-4.71841397333902e-17,0.018255662309096,1.38667763795002e-18,0.0168677295760773,-2.89064110466318e-18,1.01330815171492,1.03414162936283
30,5,10,10,3,0.132132714141043,0.0292046241784239,0.16644561187594,0.053782254279416,0.167939087738985,0.124507178588151,0.0401688231293706,0.0627742299064892,0.0789621908645203,0.00301519178245089,-0.00190071270955192,0.131958603038077,-0.00524548756148199,3.33039802333235e-17,0.0123692731919235,-2.60208521396521e-19,0.00268587134430159,-2.60208521396521e-18,1.00934496781781,1.03093083435409
