"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
30,3,5,5,3,0.188256744552327,0.113577606352626,0.116972153819588,0.117163593390979,0.0772859541353083,0.0645358303726949,0.0336684916207047,0.0975719325077084,0.110399798368799,-0.0252465482476576,0.010621319539394,0.0888671261244725,-0.0192249339574612,-9.25298791580598e-18,0.0440154314798997,-2.60208521396521e-18,0.00130633282367671,3.46944695195361e-17,1.00658191558841,1.02106224422931
30,3,5,5,4,0.127210627816345,0.0561308966158687,0.0878702360649664,0.138700320444975,0.100898343255945,0.0782695617552093,0.0575904725023022,0.213209627457992,0.303889930674282,0.00100203260451257,-0.0164524237458793,0.0367331478428427,-0.0217896158569904,4.62592926927149e-17,0.0174869038904033,2.77555756156289e-18,0.0153557647968612,-9.25185853854297e-18,1.00410259259019,1.01681858003034
30,3,5,10,3,0.158912285395045,0.0451068704388513,0.0902651405225102,0.117899533419261,0.100589178732006,0.0866475968303477,0.0626815662827743,0.107156532480471,0.117356697004168,-0.00807448001110825,5.18852202975317e-05,0.0585545613678524,-0.0143693980091231,-1.85037170770859e-17,-0.0282285381110647,-6.94228203569625e-19,-0.00627583930251663,-1.90819582357449e-17,1.00519582305295,1.0193945752293
30,3,5,10,4,0.190476489941386,0.032808072757353,0.171865954750448,0.0885383706184891,0.128913851821915,0.272111302268743,0.0401873193795517,0.0426960085791805,0.21463405639158,0.0125428606272162,-0.00110204014207442,0.16860069261475,-0.0121372931448163,-2.77555756156289e-17,-0.0118710460908891,-6.93550577211821e-19,0.00377132051986901,-6.93889390390723e-18,1.00824338563619,1.03110526012998
30,3,10,5,3,0.0931457589731645,0.00315832910663082,0.0904260088723126,0.0580808272428677,0.013170332945109,0.0703490699085723,0.0241773796036867,0.189614540184691,0.0486502623893002,0.0177802632522991,-0.000265525640456639,-0.0380926663900175,-0.0135758035409018,1.85037170770859e-17,-0.0004123114630527,1.38743996760254e-18,0.0109460185047695,6.93889390390723e-18,1.01569203452545,1.04317717120199
30,3,10,5,4,0.15300708271682,0.0133230064476518,0.180143844940878,0.0520858286208844,0.0313740074710885,0.11305979082064,0.0251685241139307,0.229601810777437,0.145604089733132,0.0182560619873756,0.00246241045281185,0.154877909793991,-0.00466594421780451,4.16333634234434e-17,0.0273970826513552,-1.38676234124474e-18,-0.000722913274428405,1.38777878078145e-17,1.01360541626895,1.04097182409732
30,3,10,10,3,0.103042049557039,0.0191370707820388,0.0587221583244186,0.0484295171343603,0.0923385210520457,0.0651995322618377,0.0607921635122682,0.100938464069821,0.0930710018016332,-0.00946828860008642,0.000234599906040134,0.0503668982440715,0.00497085046057063,-5.55111512312578e-17,-0.00755882440754959,-2.77360938578421e-18,0.0097848507825953,-6.93889390390723e-18,1.01065367502577,1.0334605453563
30,3,10,10,4,0.156433531993428,0.0370577134598725,0.117175103226922,0.0515237846068347,0.0552226033424443,0.149861127802473,0.0387200685259359,0.0752216786248235,0.102453113732067,-0.0124742890793055,-0.00517839130575404,0.0995468269190083,0.0061990545633097,0,-0.013280015399704,-6.93719983801272e-19,0.0176913432148695,7.80625564189563e-18,1.00721904513457,1.02326247522512
30,5,5,5,3,0.173430065454643,0.101762590575577,0.123736273994805,0.0168535904416491,0.0840198387913996,0.0260365700250104,0.0146044524101353,0.0944319984382292,0.147229463621531,-0.00862085579671716,-0.0200044861800201,-0.0305144863984568,0.000237351590664558,1.94275476782246e-17,-0.00748313547819749,-1.38777878078145e-18,0.00618864925412348,1.38777878078145e-17,1.00515134457041,1.01835060492251
30,5,5,5,4,0.153332755355095,0.0399123866020748,0.161030986693137,0.0166657504284273,0.143808053240776,0.149205545262456,0.0228125694072192,0.163504429072691,0.148696082687269,0.00851559965613634,0.0025958184832688,-0.13514364997398,0.000335356486212857,-3.33012697278923e-17,0.0257867954532742,-2.08166817117217e-18,-0.0109115133136428,2.39992668388718e-17,1.01043664003781,1.02039726955812
