"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
30,3,5,5,3,0.160141379993317,0.0235765274442745,0.0759794647608899,0.0607265320651122,0.0338861776099084,0.0701667090253619,0.0355913706230462,0.0869310442358863,0.130144225383205,0.00262104999997574,-0.00429915522888443,-0.0131733166217774,-0.00372357054670265,7.40148683083438e-17,0.0507035544430834,-1.73472347597681e-18,0.00227568062600416,-1.66425033476525e-17,1.00774229941127,1.03109167353584
30,3,5,5,4,0.0954426266068878,0.0697192436152269,0.0879799154146245,0.142994876696281,0.0280496116683639,0.0476719726942609,0.0295224806074962,0.111005385264842,0.240870559837866,-0.00186903824017731,-0.0156464854063004,-0.0637494537075583,0.00441225276774768,-5.55111512312578e-17,-0.00815576574647822,-1.38710115442364e-18,-0.00822726965204681,-5.49103225273388e-18,1.0090550249882,1.02327684355806
30,3,5,10,3,0.103420630996482,0.03841326506903,0.0371063941154712,0.0772222497641201,0.0342272531821052,0.0677384860998064,0.0619466572493128,0.0169322392617691,0.138627822500151,-0.0171353723256411,-0.00396307899365637,-0.0286383926089537,-0.00494978221994253,-4.62604220699779e-17,-0.0307009968204852,4.16367515552324e-18,0.0041334832623227,6.93889390390723e-18,1.00207343843739,1.01192136620816
30,3,5,10,4,0.112400807347649,0.00867181010583593,0.419997392687762,0.146224629572719,0.0213820793856047,0.0906025095569633,0.0586906627352814,0.0348493103243427,0.276474124206214,-0.00735282551766107,-0.000738878582957218,-0.192762903797754,-0.000715076552556393,0,0.0205819497066098,-2.08200698435107e-18,0.002857652105885,0,1.00388239647727,1.01950924173066
30,3,10,5,3,0.0952986497048767,0.0296841080067101,0.109903773094038,0.179704224699837,0.0897083211656855,0.0556785518037444,0.0316413211395571,0.248386561067721,0.20811775234006,0.0010849318547823,-0.0069442046238755,-0.00144553264145284,0.0156191155255714,5.55111512312578e-17,-0.0152310717416346,1.38667763795002e-18,-0.0294976179029048,1.73472347597681e-17,1.0079087247914,1.01917571451211
30,3,10,5,4,0.124116751648641,0.0385212033210449,0.0759573515890451,0.0170550365510152,0.0290889872254592,0.0690379619485947,0.0291059852574062,0.0645465122534526,0.0616611834915574,-0.0134061711170772,-0.00419157118855999,0.0585227471976945,-0.00223307248592945,2.08166817117217e-17,-0.00713881886302631,1.38811759396035e-18,0.00345353343311678,-1.04083408558608e-17,1.01984914326737,1.05434078716305
30,3,10,10,3,0.0768471236952039,0.0401159653993229,0.0662559971702723,0.0951759482957671,0.0674775728970293,0.0695908095946977,0.0324456741048807,0.196391308737726,0.0665959811686817,0.0130005202407267,-0.0030042710696172,0.0392350844875598,-0.00915114398603285,-7.40131742424493e-17,-0.00549268369694119,3.1219940369899e-18,-0.0208799832941985,-2.60208521396521e-18,1.01519619409475,1.05773405381222
30,3,10,10,4,0.174434427900546,0.0322334083997924,0.188419837467906,0.0327746673728496,0.161483254416616,0.19339466748304,0.0408316488798954,0.0759062734585879,0.145771657095493,0.00789983071681406,-0.00511325952639852,0.168941650716857,0.00224483926408977,1.8507105208875e-17,-0.0149782954970641,5.19739416435239e-19,0.0127535934870711,1.15659525504417e-17,1.01708303413769,1.06177742232497
30,5,5,5,3,0.13740853659566,0.0643071003430752,0.1119056200361,0.0602767275870699,0.0868623966892838,0.0711177441589385,0.0540043691654211,0.187406120778568,0.0464749769325002,0.000741891116807148,-0.00429524867992306,0.0999986631888445,0.00446837057901093,6.66160919829406e-17,0.0149421023250619,5.55077630994688e-18,0.00340679186052468,1.64798730217797e-17,1.0047212354133,1.01512139528154
30,5,5,5,4,0.146575172000558,0.0385248652360557,0.146501805978667,0.0672942652871831,0.109009551734014,0.0678961747981578,0.0286976566933746,0.0201564913592692,0.175630105071795,-0.0150592566475991,-0.00704404226697071,-0.145104816020658,-0.0137279522446878,-3.33039802333235e-17,-0.00143511722010146,4.16333634234434e-18,0.0065765561033192,-4.5102810375397e-17,1.01924116476214,1.05145010904597
