"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
"1",-0.01162745028775,0.00184668057190605,-0.00356150817387033,-0.00369426924694763,0.00831246774714627,0.0375795503367635,-0.030076512206959,-0.0152952745089542,-0.000329596208149335,-0.00178412330417483,0.0184970729034547,0.0240882365994832,-0.0286632548190939,-0.0152764643160442,0.0116224710826564,-0.0159043472922792,-0.033112651173592,-0.0167247201703673,-0.0188238926372735,0.00999900561004506,-0.0245493217668534,-0.0146374435070616,-0.00572734202134901,0.0170917170228699,-0.0225674519701746,-0.0164085900849636,0.0272166314718516,0.0041641938835823,0.00467962995222647,-0.00318313593978822,0.0176681206362631,-0.00255373736407362,-0.0186007607709484,-0.0227352171657856
"2",0.0201429005294966,0.0211195756402904,0.00725706507500998,0.0194553975407339,-0.00293543781283802,-0.013035709105491,-0.0113452432519068,0.0158955436792518,-0.00417657379968349,0.0144346220809692,0.00685452035704654,0.00335170179310549,0.00118175829181879,0.0118238817916927,-0.0207665712045629,0.0163604200943867,-0.0137295323793446,0.00834366721086388,-0.00308129368469077,-0.0284249840998577,0.00947241218569215,0.0104355597624072,-0.0004541044857356,0.00483043230310871,-0.0144430742144028,-0.00101231609849744,-0.0084072341822369,-0.0156243994619175,-0.0296007319657106,0.00680578930443701,-0.0246708794156213,-0.0087266290240231,-0.00952432188585274,0.00294077154839229
"3",-0.00104711370365452,-0.0397007356003654,-0.000270184844259128,0.00490698258497809,-0.0111703726359403,-0.00495617856447613,0.0225360035074298,-0.0138473139194087,0.0086708990091992,0.00557406833971005,0.0237011783243272,-0.0088060970968402,0.015533226377177,-0.00733019886674287,0.0205138044775659,-0.00101266507120611,-0.00294399800263822,-0.016857478481102,0.0229474696783122,0.0297191845243051,0.0265822877891654,0.0100871636895735,-0.00751870265801304,0.0341704243675979,0.0165260761807609,-0.00855150608515014,-0.0144560330896874,0.00576504255282495,0.00544237101756577,0.00118125577614829,-0.0203375593807382,0.00305700904602471,0.017969948551624,-0.00749022095317536
"4",-0.00483182295335087,-0.011286152299583,0.00186410776145956,-0.00436177162761105,-0.0197511231053966,0.0178071861105488,-0.0467505037434631,-0.0111242801331669,-0.00215099484841192,-0.000539017142438285,-0.00811629097544296,-0.0104129628338073,0.000686021308765879,-0.0110630677016714,0.0236229762054699,-0.00374166261163959,0.00860279173457527,0.0014268133265515,0.00205702099580344,0.0134111934125857,0.0113667205178246,-0.00206614873520812,-0.00743252499194583,-0.0302042454006015,0.0104812682174129,-0.0163431613140719,-0.00643292059207257,0.0225073978153372,0.00881853532259602,-0.0108571598533764,0.000900302881443952,0.0212063175365956,-0.00116805397396819,-0.0434619832786728
"5",0.00550941331968,-0.0150116342622529,0.00397249403212805,0.00419284922067281,0.024876006420011,0.011333750853497,0.0140024766962619,0.0142530415570785,-0.0398595265561876,0.0274254147045666,-0.00282329565009682,0.00387907870532375,-0.00720684087293101,0.0164750884126809,0.0156162964979327,0.0113144928295686,0.0198607593148466,-0.00189454755565726,0.0124478849651834,0.0261791347405852,0.0121175668747676,-0.00717766630056824,0.00771222791542542,0.0273958221676998,0.0117420588141045,-0.00227572559938978,0.0114271425589919,0.00856172917476202,0.00096246929748262,0.000750858603059329,-0.00455638783769696,0.00416836438403092,0.000305060864109377,-0.00493740657589157
"6",0.0210884431501157,0.00936766597359969,-0.0160308694498046,0.0173321751638181,-0.0142235332363254,0.00224936654248702,0.0131215059783355,-0.00493396261891274,0.00561901259248064,0.000774948660859159,0.0126183193148705,-0.0126422566627182,0.0304701299747131,0.0167177590310715,0.00759901075199897,0.0252845554328971,0.0256613678795992,-0.00412424090864172,-0.00523249562437421,-0.0211719655188953,0.0236416878177604,-0.0169545694266708,-0.000624164336504618,-0.00504656721525254,-0.0116288865824533,-0.00566858549897781,0.0138579782032117,0.0183894750639323,-0.0229709646620791,-0.00998061616682452,0.0237808842107028,-0.00991226181845981,-0.00848247686099123,0.0228957903578293
"7",0.00272491360359545,-0.00610258813521372,0.00221718991986517,0.0190288586266047,0.0105230095123106,0.0182910264563127,0.00703866375998626,0.00350705865260943,0.0115401195140538,0.00165122715864594,-0.00843834026591549,-0.00922668568177298,-0.0193749291361267,-0.00191749165960339,0.00697294867333507,0.0457674553793695,0.00357943038707344,-0.0082612224582028,0.0108435725927213,-0.0106738259412755,-0.0112273274068932,-0.00954914799791475,-0.016707670004991,-0.0208422523115628,-0.0059519372519086,-0.00927039205176329,-0.0152205542989983,-0.0191230606195101,0.0052477444573931,-0.0144349423088492,0.0319758422003109,0.00227274808153359,0.00800540806474511,0.0254935741002056
"8",0.0384452422278426,-0.00168568811809002,-0.011740855736797,-0.0172556502035493,0.0121000690884121,-0.019012998644778,0.00172178514085755,0.0125800250387757,0.0128393894386605,0.00526234495382541,0.00997456383059782,-0.00966690931235416,-0.0157292375229507,-0.0372990363168603,0.00964537778360217,-0.0128026902666526,0.00390621985800512,-0.00994392199897734,-0.000857171160473452,-0.00381735837289069,0.00674281664216913,-0.00705803651649563,-0.0194914882702038,-0.00677448530192446,0.0442081894722799,0.00647866240696613,-0.0106049766222334,0.0316635286312614,0.00169146410571893,0.010075815310644,0.0134645155605025,0.00598558135125818,0.0109411900939463,-0.00983107374969077
"9",0.0013401574948737,-0.00358350387899468,0.0172859615203411,-0.034823400800835,-0.0189095535406154,-0.0391975131163524,0.0189454667560608,0.0161828417354166,-0.0165646972049414,-0.00742731317730369,0.0109809122973702,-0.0143163534899504,0.0140772305711716,0.0237850372138356,0.016458569699717,-0.00705513963920153,0.00966590262190955,0.00628457396861729,0.00895567292138194,-0.00117866457674479,-0.000175828842747688,-0.007373106641835,0.00990234802011055,0.0289959765754029,0.00957816303777275,0.009472653672051,0.0190601726486647,-0.0231986387397141,-0.00517325736880244,0.0319239787512639,0.00932248442688726,-0.0046821886216255,0.00905708883284874,0.0244903424266435
"10",0.0234636678871604,0.038656442396426,-0.0447293076297199,-0.0122470239007653,-0.0180630613972368,-0.0377773357179446,-0.0211027669148255,-0.0071149996802703,0.0124629266978689,-0.0124135440580585,-0.0292962925395481,0.00713913962438585,-0.00519016479892682,0.0254839598027558,-0.00308947021709984,-0.00257600714019897,-0.0193702220420841,-0.0118143596363016,-0.0103276055257779,-0.0116961738263024,0.00630638717420975,-0.0361643039159977,0.00369776292867777,-0.00267103036496673,-0.00621888389280914,0.00122669466874311,0.00436973708871109,-0.00803819089397321,0.0225682617412771,0.00167973612873099,0.0133822902732411,0.0162735354084528,-0.00979204317922051,0.00683386565085497
