"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
30,15,5,3,0.191389422873836,0.496902311868717,0.37175397027133,0.60911375101847,-0.0421461512071801,-0.0964556015903905,-0.0702036525889244,2.08166817117217e-17,1.00293766330168,1.01120796070976
30,10,5,3,0.240086798751048,0.530112085695993,0.215403190224691,0.542196832508641,0.0972310542521301,-0.122800687143098,0.164991594734008,-1.73472347597681e-17,1.0010968405834,1.00504998648763
30,15,5,5,0.192900415987336,0.581197287653051,0.351047012964713,0.545777997212575,0.0394758982398027,-0.163515204606427,0.0210111824327301,-2.17924636669586e-17,1.00063810089269,1.00402725379231
30,10,5,5,0.277495469480078,0.458716483375635,0.357989402960088,0.469895585320936,0.0566571587826457,-0.0676609703636783,0.14964645953228,-6.93889390390723e-18,1.00207877462751,1.00876032390361
60,15,5,3,0.261364728855979,0.229340210513384,0.125910891987978,0.234671370892067,-0.0502904054829071,0.00555448046621579,-0.0395694737696785,3.29597460435593e-17,1.00240517981278,1.009272464772
60,10,5,3,0.263938415464298,0.445549441886767,0.0939813014214936,0.214441034937644,0.012716980895166,-0.115867141213847,0.0333611694889809,-2.42861286636753e-17,1.00303314257379,1.01261159737257
60,15,5,5,0.26699179796688,0.315755877097281,0.246105378204035,0.332851101617466,0.0948608877761189,-0.0206531208365054,0.156166123409947,-6.93889390390723e-18,1.00405050127473,1.01723242392373
60,10,5,5,0.284176701389677,0.188537319837263,0.116911190989279,0.34209344009691,-0.0448207747930492,-0.00921604509103996,-0.058194399505256,-1.56125112837913e-17,1.00326221816088,1.01320144887964
